review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
f9f3684248f9d0e8353ec77dbb60ced1,33c1911ef3652a03c6cb098b9399b1d3,5,,,2018-07-10 00:00:00,2018-07-13 00:05:47
3bdf54aab6fde663450c39b2cac03c69,af85e6e8c9f67f653b51429df7839001,1,,Empresa sem credibilidade.,2018-04-08 00:00:00,2018-04-08 14:40:40
36d9a708859425cf2ede9d3e3e587540,59e965eb9a8f7f341a003466fbe14229,5,,,2018-01-12 00:00:00,2018-01-15 10:13:15
4bd9e4744bded7a2390fabf2eab110ac,4cf6bc9c5e6ff30151bfb6f92f791b28,4,,,2017-07-13 00:00:00,2017-07-13 23:25:43
7abc10a0439b693f09219701b177d109,37d24e9a88068283d102aebd4f765133,5,,,2017-01-27 00:00:00,2017-01-28 13:47:11
f7a9b9f0a244643ac81801b252839411,ebac8364f6f97c06df19ad674a12b359,5,,,2018-08-30 00:00:00,2018-08-31 06:34:14
a33a10e6e0327f88f2211985e96f1b76,639144fceedec20fa804e47bd91dcf31,4,,"Achei o acabamento do ilhós muito tuim e só é cromado em uma das faces.
",2017-10-11 00:00:00,2017-10-11 22:23:14
3cdbfeef6d4013a2570916f8675fd6dc,977eb5dc580cec4f90911b1ccac0ff3e,1,,Recebi o produto usado. ,2018-02-16 00:00:00,2018-02-19 02:01:12
fa8036621e96223d03b9fb0e1f3df59f,6ba0e32fd89cab6e014baa58ddb82a6b,1,,COMPREI DOIS SUPORTE E RECEBI APENAS 1.,2017-06-13 00:00:00,2017-06-19 11:29:54
37a3db57c38a89888e816054444d60be,099b01b8cc6b861aa593247b2f7e0b7b,5,,,2017-06-09 00:00:00,2017-06-12 12:21:38
baec09a1cd3009be59b26eb23e33867c,b8f4980c2ec178504101b730e4e49918,5,,Recebi o produto muito antes do programado,2018-07-14 00:00:00,2018-07-16 15:52:30
0b85533916886ec08bc515ba160ce0c4,00f1bb0af030935db1745ee28367ea26,1,,,2018-08-19 00:00:00,2018-08-21 17:47:23
451fa10b85477480a95049a73d15abe9,2c62dbd00c329b2e3310383124183d37,3,,"São bonitas, o único problema que são muito finas. Deveria ser melhor ",2017-12-29 00:00:00,2017-12-29 20:14:24
8f036fc586e78d021d9261d335ea58b6,03572de4ee0598b00c48f6de965fcf78,5,Muito bom,,2018-08-05 00:00:00,2018-08-05 22:03:33
dec34e85d1cc8f63e132f6bfe7734114,a9b40a5190a294e3d8f733c1caf32934,5,,,2018-03-06 00:00:00,2018-03-07 13:30:06
677202f6511e3f180ad8d7ab1f06f76c,b64b31be08d0151c4115537cbef3dc06,5,,,2017-03-23 00:00:00,2017-07-21 20:27:43
55287bd68df56239e1d78a54cfc11405,a0b1ffd30c671f95ed8065ce07d10470,5,,Ótimo produto. Veio tudo certinho antes do prazo de entrega. A bolsa tem ótimo acabamento. Superou minhas expectativas.,2018-04-25 00:00:00,2018-04-26 03:43:28
989b3bb8eda22c1a26ff318e0ed0e853,351c9272da4d3af9d74d3b30ee84cdde,1,,"Comprei um quite de tesouras fio navalha, mas não recebi o modelo que foi escolhido pelo site",2018-03-01 00:00:00,2018-03-02 22:33:10
a0994c6df725cc013eac024e53ccbbd8,7af014956ed06246005b5e0740fd891c,5,,,2017-11-10 00:00:00,2017-11-12 10:25:05
6514f3f18f90c2749f88fd0b24d25e20,f8b96fd393ba501c08394f9f84e8f077,5,,"Muito satisfeita, o produto é lindo. Recomendo!",2018-03-03 00:00:00,2018-03-06 11:41:34
0f514e75e16e937fda3c5076f28b0e34,37f6cceb272b1ae10ed4bd8cc0d4a98a,5,,,2018-08-11 00:00:00,2018-08-14 14:09:32
b02e3d09c45d296380a721fef404e9e9,42fa07019d8252444a920c348dc8b011,5,,,2017-07-22 00:00:00,2017-07-24 19:27:20
4dcde4b93dab1bcae46adc07b9b5d2c7,3fbba2a364f0072dbf76ad244e734258,4,,O produto não é tão portátil quanto anunciado.,2018-01-25 00:00:00,2018-01-26 01:55:21
f2ad919561f63f38ecd0823629d9cce6,af5d413777456d2f4998309c81c2f387,5,,Ótimo vendedor! Recomendo a todos!,2017-11-25 00:00:00,2017-11-26 01:02:58
61a597b070ac07d623109c987e117db7,0733aab1e972ab531705cf45a1e77281,5,Recomendo,Tudo ocorreu conforme programado.,2018-05-04 00:00:00,2018-05-04 21:26:13
7652a9854c1534f516bdc17387cb4503,5e5fed142a552be6d6f1e04a800446d6,1,,,2018-03-15 00:00:00,2018-03-16 03:08:59
8ebaaf7c29a4ede69b956558aa65af75,3f7aea4e3cecef996bd62713fbf8712b,5,,,2018-02-15 00:00:00,2018-02-16 15:28:57
fc7a21f34879e2297314afe7fdfee954,a9850cfaa6a85bd626e548413454f108,2,,,2017-12-28 00:00:00,2017-12-28 10:22:49
8cc3c42fc9ccef9c27f0c5cadcc11fe4,5e2c1da37a5a687a068bce41d8b56904,4,,Bom,2017-08-23 00:00:00,2017-08-23 23:35:40
8b424645905cc609366a1efab5feab8b,4759dc5cd30f8e283de04872dd5446cd,4,,,2018-06-21 00:00:00,2018-06-21 16:36:20
93884793680c0c7bebe41d2085f8433c,441bda02c27a285cfa9ebeaeb9954e4a,5,,,2018-04-22 00:00:00,2018-04-22 20:17:48
d901fb5462f929424c57cdbfcf0d30d6,732b59a6f2d05d4b23beade8d0a16a0d,4,,,2017-11-10 00:00:00,2017-11-13 11:02:16
a072203a5df2e2392c074c1a3e579b5e,c756513ece003700723bfa5e6f8abc65,5,,,2018-03-20 00:00:00,2018-03-21 11:46:02
91771029ef1e20041fc2dfc2859c8b07,f51cb113ad5e21bc6d8082bc824fb25e,5,,,2017-02-14 00:00:00,2017-02-15 16:51:26
e6d1402e19473c7b0602326547968b9e,c2ca2bb17ed706c909f7011c18b1ba98,3,,,2017-10-31 00:00:00,2017-10-31 16:00:33
cd25657520069786f4085c0f12813cdc,e02d1acde68fc554aee0e2913c3179d0,4,,Satisfatório todo o processo de compras e entrega do produto.,2017-12-01 00:00:00,2017-12-02 00:40:24
432bfbe2e02ea1fd74db89abbc308593,ea37b313540105af4a2ad79718d80d97,5,,,2018-01-14 00:00:00,2018-01-15 19:22:24
7bf1f5ffc604eebac16cb1535f9ca847,c60a44d6c46309c86882ffce00a0b412,1,,Não recebi,2017-03-16 00:00:00,2017-03-16 13:37:26
e8f59219bb9a231e6deb6e99bcf63754,2d9ea2efa410b1efd6bbd47d126819b6,5,,,2018-03-01 00:00:00,2018-03-08 17:10:19
e97fdef7e58f375eb165568a750cbc4b,1b0ca0c3b2421d7ffde52594b571c020,5,,,2017-12-30 00:00:00,2018-01-02 15:22:47
abf19a4a580492f45c5a65741c565e57,503d1a98081c7307e6e875ba8af189e6,1,em dúvida,"Aguardo o desfecho do caso, para avaliações",2018-05-30 00:00:00,2018-06-01 03:53:06
21a557d5c3031f18c1875cc69d1a17b3,86ba74562effd10bf32402978095963c,5,,"Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada",2017-09-16 00:00:00,2017-09-18 17:51:00
ef0351ca715812159f7f5dc8528d9027,2bf01051ff9e5195111fd7ffaf865240,5,Tudo certo ,Tudo certo ,2018-07-29 00:00:00,2018-08-01 01:10:24
5cf866fceb1461e72e336f8f355e977e,89fda551a6bc59c3a9d868a580cc6ca6,5,,,2018-03-07 00:00:00,2018-03-07 12:24:46
dc890f3ee0a48cfbd74e531808d70dc5,e0e83bdc2be394626d0f9177dcde0889,1,,Anunciam um produto de uma marca entregam de outra inclusive não me deram uma resposta sobre o outro produto que comprei trata-se de uma fonte para Xbox 360 no anúncio original chegou um similar e ai?,2018-04-12 00:00:00,2018-04-13 00:13:38
d6bdcf45e23775ab2a216424fba98c32,1e9a53e194e98b64434abc52aeedae1e,5,,.,2017-02-21 00:00:00,2017-02-21 17:16:35
0958c4f37968fdb5eaa59a896bfce175,7e3819fed570609ef642c2e18f198d10,5,Otimo,Estão de parabéns,2018-04-25 00:00:00,2018-04-26 19:54:27
16814e4d2e1cb7da90f927f41cb1bb77,99f10393ec3328b3b416a154afd5d714,5,,,2017-08-05 00:00:00,2017-08-07 19:26:10
8f30e2ed887e3e934713937f37e3d9e9,6f8ef1903034bc19ff5a5c51dbcec604,5,,Recebi antes da data prevista.produto tudo em ordem,2018-03-30 00:00:00,2018-03-30 22:05:21
2d6b427fcb20cad43b113779a955866a,694bcde1f9a49ffeba5da89982f7b9ae,5,"Como sempre, muito bom.",,2018-08-28 00:00:00,2018-08-29 15:32:31
22f2dc08ae8dae6f84dcf5b4afa1788e,6a78b3062a561085f98b76a5a0eea516,5,,,2018-08-03 00:00:00,2018-08-03 21:49:08
1b046fe377ecb3ebe4269fc6489c7e4c,0cdea1c34ce2e9ca670b2e6df1d6c207,1,,,2018-04-05 00:00:00,2018-04-07 11:25:44
9a55e25487ed36136b7f5b5c4058ef3a,0bcb914e60bb0de6160699483722bc0d,4,,,2018-05-22 00:00:00,2018-05-23 08:30:08
6872ce72df50a117ba2fbdf0a1eb9310,55bd3d21d10786b863b8537b32bc3899,5,,,2018-08-08 00:00:00,2018-08-09 00:05:48
878290d717e21a4fe393f6594551e170,ef2d13d781a97ea071e0ad0236e35f49,5,,,2017-04-06 00:00:00,2017-04-07 00:56:18
a9c4371e5a7a938f944f39f68620358f,7deb5565bced95f67ceac6f5dc57d4f4,5,,,2018-01-30 00:00:00,2018-01-30 21:09:08
97d73030eb57403db1f1708d072647b9,8382255ca7fdc3ec278ab4c83aef9122,3,,Foi entregue com atraso mas do correio não dá loja,2018-01-19 00:00:00,2018-01-19 23:00:50
00ac318012171fd4531b64991ab3a4bb,e70405e60d48ff7771de55e6b39a09da,5,,,2017-11-04 00:00:00,2017-11-08 11:41:30
74d7e5cf768291de181c44b6731f2426,0f6ce0bef7443fbfd5076ab3abfceaa2,4,,,2018-07-08 00:00:00,2018-07-08 22:54:34
688cbd12d6c521ab52a6439f25f6ce67,08202fbf5047a2f85a0983ac291a69fb,5,,,2017-04-12 00:00:00,2017-04-18 14:02:43
0a2157168b60711364eae5c42873ab89,72c81a6a9dcf354f87393c361caa13ce,5,Produto de boa qualidade,"E muito bom poder confiar em uma loja virtual produto de boa qualidade e muito rápido a entrega ,ótimo trabalho!",2018-07-25 00:00:00,2018-07-27 22:26:50
bb4dd4d6ab24778dcc344d50acdf5507,d7ebe26f7b9c7600c40edd2b0edc7afc,4,,Foi entregue antes do prazo. Só não gostei da qualidade da capinha do celular. ,2017-06-07 00:00:00,2017-06-08 11:01:13
b3789fe02b1fb9271999069ffbc80c8c,88821a1158691d3d5f4e35004aeb2aee,3,Jeane Jesus da Silva ,"Eu gostei muito do produto e estou satisfeita,muito obrigado.
",2018-07-12 00:00:00,2018-08-23 19:53:02
4461cca0ba4e345a1d505f198e1fd8dc,b4d6bee8b34f0daf1309fc764051cce5,4,,"Mercadoria entregue no prazo. Há uma pequena diferença na cor.Lojista esclareceu dúvidas pelo whatszap. Ponto negativo: mais de um item do mesmo pedido entregue separadamente, onerando custos de frete",2018-04-21 00:00:00,2018-04-24 11:41:07
dd91a7d0eeaada08927f2e0d894cd8fc,3671c63de5b229f79f8ada4644a3d995,5,,,2018-02-25 00:00:00,2018-02-25 22:24:12
708257f90c1aacb06d2a8dd49560f5f3,4abf80e2c1c93771ac91d806e4e51c91,5,,"Compra muito segura e foi entregue antes do prazo de entrega!
Parabéns a todos!",2018-05-05 00:00:00,2018-05-05 21:21:41
6ef9fe271a4d510a342d32ea8a5492a3,85f2d1d18951198c1beca750c4df59b1,4,,Muito bom ,2017-12-17 00:00:00,2017-12-18 09:29:57
cb804e64a838d3de2e7221e655564dd6,b9f5ca0dd8ac07db0b02705dc2be4d21,1,Péssimo,Fui enganado. ficou faltando um produto e me entregaram como se tivesse o pedido completo. Compro na lannister..com há muitos anos e nunca tive este tipo de problema antes,2018-05-05 00:00:00,2018-05-08 15:14:57
6e81ea700eb9917f922a03ad6e2538e1,4a7bd485a7782360556161a38c725e5b,5,,,2018-06-16 00:00:00,2018-06-18 20:35:04
74818bfe63efcf28bf371f9e26162bb5,26543fb8b34f4547bcbbd431f998ee76,1,,"Não posso opinar ,pois não recebi.",2017-11-30 00:00:00,2017-11-30 19:35:21
4795244d1f5ce48a127037c883008809,02680f764ca402aabbb86572ed2731ef,3,,acredito que poderia servir como uma tampa que levanta na frente e fica fixa no fundo.,2017-06-01 00:00:00,2017-06-04 00:04:05
4ebc2a805f936d2e6451207d574692e7,087c44ddc65697d4a3a2af9234c5a22b,5,,,2018-04-20 00:00:00,2018-04-22 17:14:52
bdbc978b58e158ed7e48d1b233ad91fa,d60af32e2107bccc3efe66e3faad59c6,3,,,2018-03-27 00:00:00,2018-04-01 21:58:59
e84e257b0071a6463a605826c0f8d3f0,e44411a5a41caaf23d52f1600d31d888,5,,,2018-04-10 00:00:00,2018-04-12 18:52:44
63bc958a29ce4306d4ccb83c7377dc40,8fad1f3654133d30218cd4b6fae827ee,4,,,2017-06-23 00:00:00,2017-06-24 12:39:00
4f98f802250f4eea97b8d7965b04e6a9,2f63fa144638f7ade6cb643585538161,5,,,2018-07-27 00:00:00,2018-07-28 01:23:27
1d6abf94d2391da28924340a04196687,f6679e9eb75edd0750101c5172d662a9,3,,,2018-01-23 00:00:00,2018-01-24 09:41:33
425247fdb1b3927c047f55beb440224d,a6ea59851ffee8cb73761179fc7bcb6c,5,,Tudo conforme o combinado ,2017-12-16 00:00:00,2017-12-19 01:06:20
45612d691b5e145a5217ccdc2868490a,de2c49d97356fa0fdc461064e86fe8f4,5,,sem comentarios,2017-12-01 00:00:00,2017-12-02 11:42:46
1ae15cde19871f4c2dde850ec686a494,1227f9af3b2ddb0b95060aab8e5b3dc7,5,Recomendo,"foi encachado perfeito, e já estou usando ele! ",2018-05-19 00:00:00,2018-05-23 20:56:16
d6171cf239b99ae50f1d73ad54fa68cc,b08e6e87102def921faf1a611d09031e,5,,Muito bom,2018-03-30 00:00:00,2018-03-31 02:27:39
f803f9a978c8eb47c196cff020eff52c,95de62498e177002f6ef1949e2e788ea,4,,,2018-02-17 00:00:00,2018-02-19 14:26:30
9ca115b548f8247894218b2a5d5bba31,63a7cdcbeb840292008964a3654b9745,5,,,2018-01-19 00:00:00,2018-01-25 01:22:05
4154570a6d20eccbbd753b1d605917ed,b00853fe8ddc3b34dd00f0054914241f,5,,,2018-02-11 00:00:00,2018-02-19 11:03:18
1629d21ef9e4f2d15c7d7f88b6d9bfe5,410ca45d84f47d06fba1e4476a10b392,5,,"Gostei do produto, a entrega foi rápida, ótimo!!",2017-04-06 00:00:00,2017-04-07 11:40:03
c48c71a629b1cc4ca4683a95374dd371,1f38d4b0b64e26e3aa96c3e8a4afe95e,1,,"Boa promoçao,compra feita.
Mais na hora de receber a mercadoria,so veio uma parte! Agora o que faço?
Quem vai resolver esse problema? Olha que eu confiava na targaryen.",2018-02-22 00:00:00,2018-02-23 15:39:30
94616f474f0cb32ea4bdbfc6fb0b0705,d00c0296f63ccdcf9062c425887095e6,5,Moedor de café ,Tudo normal. De acordo com o contratado. ,2018-08-08 00:00:00,2018-08-08 20:09:11
41488275b8fd909b109668932ab9f347,f6089c47bab18faae3d90c64cfb08481,5,,,2017-02-12 00:00:00,2017-02-14 15:04:36
cb0f80877ecbba8c8e880b762814784b,e2c9f858f7f4d4291add68fd7fcf8090,5,,,2017-11-10 00:00:00,2017-11-16 14:05:40
53e01ec64ab0e751da71418bf1c5656a,7bba6be8b33b014bb9523db5f992d070,5,,,2017-07-13 00:00:00,2017-07-14 01:29:55
937d7e17bb9f14d32e3f1b086c07289d,936979ce0687947765e88fe5fe1b741e,5,,,2018-07-05 00:00:00,2018-07-05 21:08:22
305eb85a3e229b476360f8e7915bfe91,6f6926816d7f45e2ce64ae33c9faf58e,4,,,2017-05-27 00:00:00,2017-05-29 10:56:01
12bf03d253a3253bc3e62b8eeb3c79e7,86430d523480a84b621ef0c347f56ff2,4,Muito bom,A entrega até foi antes do previsto..gostei muito,2018-08-09 00:00:00,2018-08-10 15:01:21
392a8f41e2cf7b72a90820aa9126fb6b,ecfb623451269ac76a1469faf66dad27,5,,,2017-12-01 00:00:00,2017-12-01 15:23:21
d8d62df160ece7f811c2fc6742b5948d,5cfc8b5d0db5dc5bc500d0fb6c986a53,5,,muito bom,2018-04-18 00:00:00,2018-04-20 18:32:32
b273435c4b748c9e94c58dccfcd93988,7905d74aefff427d164bf8a4b274fc9c,5,,Estou satisfeita e peço desculpa pelo transtorno pois o pedido foi entregue em dias diferente ,2017-06-07 00:00:00,2017-06-09 21:08:44
4b5a1282e5c037dd0591ac900d01e446,2d856083b0b7c9f8a7bd4f59986eafec,5,,,2018-08-21 00:00:00,2018-08-22 00:36:28
e864fa9665b2abab7fd5da6d20dbab5f,b86c4834a1f80bb5f808842b4624a2cc,1,,Pessiama loja e entrega que nao ocorreu ate hoje. Ja ultraoassado o prazo requerido.,2017-12-28 00:00:00,2017-12-28 16:34:43
94993f2eb60769cc47cc5e587edf1837,aa2ae4efd578f1c304128a899e4d1a17,5,,Ótima a sim que presizar compra vou comprar ,2017-06-23 00:00:00,2017-06-24 00:11:22
ec3405bc3869522ebf98a62ddbe2bb05,fe8568b0167c1e87d6f1dab1033c9278,5,,"Tudo trancscorreu tranquilamente.
Excelente serviço.",2018-04-11 00:00:00,2018-04-12 07:02:38
0283b62c5f5a6958d7be2f88b8c9ef6d,b26727a63ae58f7a0f901dd4f2653cd0,4,,,2017-05-28 00:00:00,2017-05-31 14:21:35
6ac63cc5bd4f1c93880bb060fea131f1,bbc3a95177ff0c8a012e117f4dcb06c8,2,,Compramos um kit com 2 produtos - tinta colorida e tinta preta para impressora. Recebemos apenas a tinta preta até o momento. ,2018-02-01 00:00:00,2018-02-02 11:00:38
9a12d390f69489abc436bc116bb6ed91,517edfde8ef25f2a7f7da80e82c77c27,3,,"O PRODUTO CHEGOU NO PRAZO, PORÉM, NO ÚLTIMO DIA DO PRAZO. DEMOROU MUITO, PODERIA SER MAIS RÁPIDO.",2018-01-24 00:00:00,2018-01-24 19:15:59
0e6b614dc355bb40a6aa18fc45c0c8d8,ce361366b38e58d923fe2e3cc60521f9,5,,,2017-09-10 00:00:00,2017-09-12 17:36:11
8b904d7a7dd42544fc4adc1a1acc6711,3deae78fe543fe7c561f18a237ad309e,5,,Produto OK e entrega super rápida,2017-11-26 00:00:00,2017-11-26 20:40:21
3322460564fc8f370b077b7e49d733ad,b75ec2d4ba9e40634c65c4b6be946b6c,4,,Veio super rapido excelente,2018-08-30 00:00:00,2018-08-30 23:16:48
c0a6f4e0007e1a3e8124656e0af33516,5ed946893f9d36c172fc9bbbf31fcf0d,2,,,2018-08-19 00:00:00,2018-08-19 04:54:01
6230bf623a6f34cfc2af7ad3de0e73cf,dd6871ac691db075bd6f8e6c70576648,1,,"Comprei um tapete de avião azul e entregaram um tapete de urso marrom.

Descrição do tapete comprado: Tapete Infantil Avião 98cm X 68cm Para Quarto De Pelúcia Azul Royal.

",2017-12-13 00:00:00,2017-12-14 11:05:10
08a1b9ab2c8ef32b5771b6f3f0ce3678,0ac372f92fbec55ca27ef4fa99a6a13a,5,,Farei novos pedidos;,2018-01-25 00:00:00,2018-01-25 21:44:46
19c9edab01c28aa7d60507c17da6d4df,5e764e58bf508a75846821d328714583,5,,,2018-04-10 00:00:00,2018-04-13 07:50:42
dadb368f1fdc539ad6381846141298f8,0eb7aec5fc39bddda0c24ee5cf824415,4,,,2018-04-18 00:00:00,2018-04-19 16:20:29
b6e92837a785c546fdd68aefed24016a,8bca89b4311c48e6e6a22acd5cebd242,5,,Entrega antes do prazo.Super satisfeita.,2017-04-06 00:00:00,2017-04-10 16:40:54
ebf3b50cb389856e76d475cd63538606,790174a33341ef5cb1534732bfcbce28,5,,,2018-01-25 00:00:00,2018-01-26 10:10:57
38e7ab914245e2f84080e349f5e6810d,5c7ffa6a8321eb05f96b3f941cf874e5,1,Produto diferente do que ,Comprei um modelo de relógio e acabei de receber outro produto ,2018-04-26 00:00:00,2018-04-28 21:16:01
f9db3fad8649b47d4de61f5dd0ecfae1,d8b5d1ea87d75046c7b453b1b128fcc3,4,,,2017-09-22 00:00:00,2017-09-23 13:56:52
2553e7a7c2962eb06cae26643d8f682d,65a9d3006386a380f4b594577a01cef0,5,,,2018-02-20 00:00:00,2018-02-23 13:08:33
0c8bc7442f893de7f8afcdc294df9d77,29e2ad0dc7d3e40270b43dae7133c30b,5,,"Recebir o produto perfeito e antes do prazo, super recomendo o produto e a loja.",2018-04-09 00:00:00,2018-04-09 21:46:01
72912f4807c953e4f2571393928ec3ab,7cb4dff15cb0bfae18db9857cf0455f4,1,Compra cancelada e reembo,"Tentativa de compra: 3x
Cancelada por n motivos. Já reembolsada. Por favor, esqueça que eu existo? Não quero mais receber e-mails ou ligações a respeito!",2018-04-29 00:00:00,2018-05-02 22:19:35
c78458b071eb2047bb76688409afbf5f,6eb9f3d505ab7a74d384c6b0acf7d57e,5,,,2017-05-24 00:00:00,2017-05-25 12:17:34
9c1ed18d2f71fd30052b8c7a184c9029,7944a40f993592120589ebe482ba7b1d,5,,tudo ok,2017-04-20 00:00:00,2017-04-20 22:13:26
a12b9283f0e0ac1583fabbb210c356e0,a539050b5ced5a45fbb22fa7a99f2043,5,,,2018-08-23 00:00:00,2018-08-23 17:52:20
d7138d969166e211f6028746a408eb6d,f34349c1787f5a47ace7555af961a47b,5,,,2018-01-25 00:00:00,2018-01-29 20:24:31
248ffdbce5c6e3b613a7e0be0fd9435a,dcc0ebfe0fa59c24fd859aacb8e1f2e9,5,,Eu recomendo lojas lannister,2018-03-27 00:00:00,2018-03-28 00:01:54
d2f938892a8fb04658f08d01fb402526,480295bd3b66aeb4f624e16dc17a7412,5,Excelente atendimento.,,2018-06-08 00:00:00,2018-06-08 19:35:53
3ada324ba54c6fb1dafa711225f86440,73f48f63d3e4f1a7e909c2261194aad2,5,,Entrega rápida e produto excelente. Continuarei comprando e recomendando.,2017-02-24 00:00:00,2017-02-25 16:01:53
43dc285f9ce66d3f419b0330e81d22a3,4fab84dd561f10bb9c98293f34d749fa,5,,muito bom,2018-07-12 00:00:00,2018-08-01 20:08:38
a0a6281a30b593cd96f6b1017fcd869f,f5f810c2e855e43855a29906c1cfcfde,5,,,2018-06-14 00:00:00,2018-06-15 19:41:03
c92d011a07956f0563a0ce2677100b29,a3a0cfe6661449e2d725b5b1ff658d84,5,,,2018-07-21 00:00:00,2018-07-25 19:23:40
013dd58e8ed6eab89c99c58e4e2ac0d5,70c50ba283cdd637ec95a4c0b0821a7b,3,,,2018-03-01 00:00:00,2018-03-02 07:46:22
5f0111829b047538ac5ecb8bf5a98844,3db52c1df4d52ab19d7e7365d647f6fc,5,,,2018-06-05 00:00:00,2018-06-06 00:29:26
7f5706d2874d2d64525f966524b90785,1ac605c3c8e2ee53279c7b0bd52c6aec,1,,,2018-03-30 00:00:00,2018-03-31 20:58:33
fd08dddfb9370841fef93f86da18a3d1,0707e2f91c707859b79e711d852150c8,2,,"Não recomendo a loja Vitrine dos importados, não tinha o produto que comprei, entraram em contato avisando pra mandar outro similar. Fiz outra compra direto no site da loja e aconteceu a mesma coisa.",2017-04-15 00:00:00,2017-04-17 14:50:10
96aed235a791b12edba9daadb3152e8e,1e48c52ecdb582b211ad22ae74ad2247,5,,,2017-09-05 00:00:00,2017-09-06 11:55:45
375288acfad43f1bdd54a92275875aa8,64cfbc6d10f3a5091889f0fab6233167,4,,"O produto foi entregue antes do esperado e a qualidade me surpreendeu. Só não avaliei como ótimo, pois a película de vidro veio com um pequeno defeito. ",2018-02-28 00:00:00,2018-02-28 13:05:19
b3d636d7fc8cbbc48a762ee1defa60a9,17697f8b42c55a20565782a3b9c1a595,4,,,2017-11-28 00:00:00,2017-11-28 18:18:16
4f91f8c136df80f3890b4b39f7f95cf7,76fa5b8de9baa31b68062dbb6e708dc8,5,,,2018-01-04 00:00:00,2018-01-08 14:41:02
fc9c2dcac6dcf8060a25f81d73cc7f08,f1c81a653dc5314b7aa62e06239f12c8,3,,,2017-05-11 00:00:00,2017-05-12 00:48:39
058bf7235b99d44cefc0359d3a2b325f,09fd9b0402ed675bbd1ee1e81171ac7c,5,Produto certo e rápido,Produto correto e entrega entregue em tempo ótimo,2018-08-30 00:00:00,2018-09-08 12:26:31
9c091ee5d51ce56add4515d8e05b5c0e,0b40648d6c533ac73822cb32caf5cfa3,5,,,2017-09-15 00:00:00,2017-09-18 18:45:37
2cf53d5c5c7d27d7138e227b1d45251c,1d28f6017289eba334290b00546ea432,3,,Sem opinião,2017-03-28 00:00:00,2017-03-29 10:53:39
da56285615c27552dc3018b97f62cef7,7e68991a1a850b61d2a20fd75f462397,5,,,2018-08-30 00:00:00,2018-08-31 03:01:22
daf5683ba626432f809d05c4373dfb60,6f518b2ff981751788c8e7dfe7dfbf90,4,,"Pincéis de ótima qualidade, ótimo design... sem falar que chagou antes do prazo. Liiidos :D",2017-09-30 00:00:00,2017-10-03 11:15:06
11ff059e1b0176b0630f65b813fff34a,d2cebfc5f806510626e7c16ef6413ae8,5,Perfeito ,Adorei e veio antes do prazo estipulado,2018-05-22 00:00:00,2018-05-23 01:54:25
c3fcd31f4c7eb9c0da328dbae2828fb5,1dfdbd592873be9e467a641589b7595e,5,,O produto chegou corretamente e dentro do prazo,2018-03-16 00:00:00,2018-03-17 17:23:24
adcb464f6fe9a1b6c0c2f952518fee3f,d6aac305add81d76183a41fa21e7a3e1,1,,"O anúncio mostrava um cartucho original HP 670 XL e recebi um cartucho genérico, num saco plástico. Nem marca tem. Liguei p/ as lannister que terceirizaram pro fornecedor. Estou indignado!",2017-06-29 00:00:00,2017-06-30 00:08:25
76e025728461df638fd0047be9044b35,2f53a7c846aa70472520bd18b081ebbb,3,,"O produto apresentado na foto não condiz com o produto entregue. O arco não é tão grande e o babado só fica virado para cima, não tem caimento e não tem acabamento em renda.",2017-09-21 00:00:00,2017-09-22 21:53:58
5dd2fa3d77b51e9892a24fe0f2a631e6,4db4d9eaf5fb240987ed4148caf900b9,5,,,2017-12-07 00:00:00,2017-12-08 12:39:25
05ca1babda6d602bf6ca2e0870c12da2,43ada20efaad1c2c55197dd39050267f,5,,Produto chegou perfeito.,2018-01-04 00:00:00,2018-01-12 09:45:09
eeb33ca623ebccf09b35d8ef2f9bf201,5c79fa2db9227db840a45f20c3ce4833,3,,,2017-09-09 00:00:00,2017-09-12 09:29:25
33dd60a4eab572eaab8cc5471ac412de,a1e393fb70c2916de4f93974682521a0,5,,Produto ótimo chegou super rápido amei,2017-04-07 00:00:00,2017-04-08 08:34:59
6cdfefe70cede79465f99d29f729a32c,486bce96008cea9cb14d0593189961da,4,,,2018-01-30 00:00:00,2018-02-14 00:36:55
ce626a61143d9de44041c1ecb6a53f62,1e05735291d8969fddb706f4fabe8725,5,,,2018-01-18 00:00:00,2018-01-18 21:05:18
0fb840cb14a4f4706265ecc90a3b1fed,1166ac5af4262300b61e079c496223c6,4,,,2018-08-23 00:00:00,2018-08-26 10:55:33
146414b06d9564755545de241ab1a3fe,0ce94e50ed7d28e7856f3d127990d17c,5,super recomendado,"A cadeira chegou bem embalada e antes do prazo. Recomendo as outros compradores
Vera",2018-08-10 00:00:00,2018-08-10 18:04:13
c3ed80d849e4473a17b5f3b694cd7995,e8f9288c671277ab525571871aef27cd,3,,,2017-12-30 00:00:00,2018-01-02 10:09:32
2704161b38a509b47a1c07067735a584,2ef02afb7f805f2864894d1477e29443,3,,,2017-11-27 00:00:00,2017-11-28 11:20:13
455d6db7f7a662b3f49cd0b02cc99bbb,70c9e0c247d9f1e785e3a31d2a333ec6,5,,,2018-06-02 00:00:00,2018-06-05 11:09:31
