seller_id,seller_zip_code_prefix,seller_city,seller_state
977f9f63dd360c2a32ece2f93ad6d306,14910,tabatinga,SP
d9442042130b7fe579d1295f9f4a248f,3550,sao paulo,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
7ff588a03c2aeae4fbd23f9ae64b760d,7183,guarulhos,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
70849ca4f400aaabb62cb7462a6f1428,31210,belo horizonte,MG
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
1b8356dabde1d35e17cef975c3f82730,3477,sao paulo,SP
6039e27294dc75811c0d8a39069f52c0,6162,osasco,SP
05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
10076e5788b8ee532724bcd460baf762,14315,batatais,SP
cf654707ed6a99f112c7ec3d6f314b8b,4615,sao paulo,SP
f0b47fbbc6dee9aafe415a6e33051b3f,9360,maua,SP
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR
2c9e548be18521d1c43cde1c582c6de8,8752,mogi das cruzes,SP
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ
b3f19518fcec265b2e97af287725f981,15170,tanabi,SP
b2ba3715d723d245138f291a6fe42594,3470,sao paulo,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG
fcb5ace8bcc92f75707dc0f01a27d269,7032,guarulhos,SP
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP
02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR
95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP
e62b2d6ac10570a035a30bafcf01d263,5767,sao paulo,SP
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
edf96ef93ed595084bbcbd9224bd2894,1545,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
94144541854e298c2d976cb893b81343,94451,viamao,RS
bf84056e679dbe9c69929847a40e338f,2537,sao paulo,SP
02d35243ea2e497335cd0f076b45675d,59077,natal,RN
1c129092bf23f28a5930387c980c0dfc,2972,sao paulo,SP
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
253f95b3a0e6983ae18aed49fbc2b845,4141,sao paulo,SP
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR
6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,SP
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP
81336a0f57a33776419727a300249e90,13560,sao carlos,SP
ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,SP
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,SP
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,sao paulo,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
bb5bd94c8f59cc050072d2930c869cac,5008,sao paulo,SP
2a7dc43cecabf23403078e2188437d1d,4142,sao paulo,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
ea566164622c6b439516ab18062c42cd,5303,sao  paulo,SP
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,sao paulo,SP
c66dccfb3f109511246da627dd5a2498,11900,registro,SP
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
c8417879a15366a17c30af34c798c332,4445,sao paulo,SP
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR
2528513dd95219a6013d4d05176e391a,6060,osasco,SP
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP
8a130737016f838139d31878787a39c9,3187,sao paulo,SP
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP
643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP
ae45df84722b1d15c5f32b23a095746c,3062,sao paulo,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR
d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,SP
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
b37c4c02bda3161a7546a4e6d222d5b2,3667,sao paulo,SP
5f1dc28029d2c244352a68107ec2b542,5126,sao paulo,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP
a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
7d76b645482be4a332374e8223836592,1511,sao paulo,SP
5f06030071324cc52bf0304014ac7234,17514,marilia,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
2e90cb1677d35cfe24eef47d441b7c87,2285,sao paulo,SP
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
508808d438fe2ff972ed13bb8f4a82e2,3963,sao paulo,SP
c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP
1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP
c70a353f02429c00775a46a75fb787da,8275,sao paulo,SP
39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP
c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP
0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP
2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
58e4b302b54937e55a678c4d15111da4,83402,colombo,PR
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
f80edd2c5aaa505cc4b0a3b219abf4b8,3431,sao paulo,SP
562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP
7dc8c42cc750eeafea6c85712ffee9bf,5424,sao paulo,SP
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
5d3bb11474a06bdc23fb9e89f1164ee0,19804,assis,SP
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
ff1e15b778c700abdd4d239b81ac466d,81260,curitiba,PR
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
a673821011d0cec28146ea42f5ab767f,3809,sao paulo,SP
ca7c6bd577e559472af1c699de9e764e,9812,sao bernardo do campo,SP
c8b3445d737de6befde0c88ede534a5e,5734,sao paulo,SP
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
141440cad9341e553f8401c574a2aa38,85200,pitanga,PR
dd55f1bb788714a40e7954c3be6df745,1021,sao paulo,SP
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
e26901d5ab434ce92fd9b5c256820a4e,9350,maua,SP
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP
c826c40d7b19f62a09e2d7c5e7295ee2,7133,guarulhos,SP
3c3017960b2dbd72711a61f0400aab8f,89251,jaragua do sul,SC
d12c926d74ceff0a90a21184466ce161,2634,sao paulo,SP
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
eba88037e1dca898cd02881f67ced679,3647,sao paulo,SP
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
7e3f87d16fb353f408d467e74fbd8014,4809,sao paulo,SP
4830e40640734fc1c52cd21127c341d4,3573,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,3929,sao paulo,SP
c6a7539d424a8402232c2228d7a03c5e,3191,sao paulo,SP
72c5da29406b4234927b81855e7b64f6,7077,guarulhos,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
578460d8319c51dab351cd9db95eadfe,74550,goiania,GO
5f7300535881cef3b625fd683cf7d145,92020,canoas,RS
3d2531eccfbde1d7c8db7a3a12fb267a,31340,contagem,MG
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
080199a181c46c657dc5aa235411be3b,6097,osasco,SP
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
788e857f317e53de488d393e65a80f45,8280,sao paulo,SP
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
d50d79cb34e38265a8649c383dcffd48,8290,sao paulo,SP
f214d28e8d8e3ef068748498ccc2f813,3872,sao paulo,SP
efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
89f69225956f951295ca4c7fb1266553,27700,vassouras,RJ
0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP
6d22a1fcebb6dd08c9cd90b92a93e8d0,89215,joinville,SC
04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
b39d7fe263ef469605dbb32608aee0af,14940,ibitinga,SP
36890be00bbfc1cdb9a4a38a6af05a69,6040,osasco,SP
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
f27e33c6d29b5138fa9967bcd445b6d5,4273,sao paulo,SP
c9aafcd0621b2207c10e32c649cada4d,8011,sao paulo,SP
08ad4ac1388e4420ca531c3edfc46198,6663,itapevi,SP
6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP
2f4b9d112bfa44a214bc6cef085d17c8,29600,afonso claudio,ES
98dac6635aee4995d501a3972e047414,2030,sao paulo,SP
a49928bcdf77c55c6d6e05e09a9b4ca5,3017,sao paulo,SP
d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
26d8a1c7c75d513045798992ead43aa2,86800,apucarana,PR
4305fe92735c8a43d154ff6dd2b8d927,35170,coronel fabriciano,MG
bd4889b5e9133b35b66e42a8665cea5c,2963,sao paulo,SP
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
0ac4201fda2c68ebc0e47cb9423cf3c9,3345,sao paulo,SP
23d7c96d4a1160db1c726b248601b25a,13360,capivari,SP
e883aa812c37a7413226856f4579fe91,6696,itapevi,SP
86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP
c0563dd588b775f2e37747ef6ad6c92c,9220,santo andre,SP
e5475dcab1e07b63d7f6e902d8f5eda8,9921,diadema,SP
33a6f4b1e7cdc205511e76ba1b6e0186,7084,guarulhos,SP
91f848e9f4be368f4318775aac733370,3029,sao paulo,SP
7a67c85e85bb2ce8582c35f2203ad736,3426,sao paulo,SP
d20b021d3efdf267a402c402a48ea64b,14940,ibitinga,SP
0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG
be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
269c5fc9fcadee614364c3620c30a1f9,7140,guarulhos,SP
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
f435898e493ba0356019a0b1cb8b55b1,81720,curitiba,PR
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
3c7c4a49ec3c6550809089c6a2ca9370,3804,sao paulo,SP
53b0300ca793f9834cd69c0678d35ee8,13339,indaiatuba,SP
48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP
3fd1e727ba94cfe122d165e176ce7967,14802,araraquara,SP
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
36a968b544695394e4e9d7572688598f,11010,santos,SP
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR
89ad3263c0931c47f976d7c5778e60f6,5127,sao paulo,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP
bbad7e518d7af88a0897397ffdca1979,1512,sao paulo,SP
a806a4bb063ea7ca6d374eafa50a6058,29161,serra,ES
939f6e231201f26803cb5c3a3d2940b3,17051,bauru,SP
282f23a9769b2690c5dda22e316f9941,31573,belo horizonte,MG
e21a1e8be4715b0fcfd5385643bc49c4,88715,jaguaruna,SC
b1fc4f64df5a0e8b6913ab38803c57a9,24440,sao goncalo,RJ
0ebd97a106433a45a4aebe57c1799778,32240,contagem,MG
63bc58679c44e8a998792119fd7ad23e,5595,sao paulo,SP
a7f13822ceb966b076af67121f87b063,8577,itaquaquecetuba,SP
4e8dacf3d38f281ae26c3e0321d92d88,8420,sao paulo,SP
c64a2aec32cc408a8a4c6d7c46017f91,95625,imbe,RS
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR
42ef3192a9ff87a22d1867b74b3ee205,9090,santo andre,SP
c003204e1ab016dfa150abc119207b24,7790,cajamar,SP
5656537e588803a555b8eb41f07a944b,72015,brasilia,DF
503c1de08ae81a2d86f17951b204db55,3725,sao paulo,SP
186cdd1b2df32caa72cfb410bba768d3,89295,rio negrinho,SC
de23c3b98a88888289c6f5cc1209054a,5530,sao paulo,SP
fe49ee029e61e789a1f3a5525f57ba8d,6018,osasco,SP
ba6ce6de456f6c11d08c17701ba5c26f,18044,sorocaba,SP
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,SP
e1dc0754bada9ee4cfe9713f22f61292,25035,duque de caxias,RJ
3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC
3340ef1913fb70d28420f6ceb685c339,87040,maringa,PR
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR
f4aba7c0bca51484c30ab7bdc34bcdd1,1031,sao paulo,SP
e9d99831abad74458942f21e16f33f92,3542,sao paulo,SP
dc8798cbf453b7e0f98745e396cc5616,5455,sao paulo,SP
eed78ac17f7f795a19a709745f00cd4e,18608,botucatu,SP
a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP
abcd2cb37d46c2c8fb1bf071c859fc5b,78020,cuiaba,MT
0bb738e4d789e63e2267697c42d35a2d,18130,sao roque,SP
8c16d1f32a54d92897cc437244442e1b,89023,blumenau,SC
f5a590cf36251cf1162ea35bef76fe84,9720,sao bernardo do campo,SP
1e8b33f18b4f7598d87f5cbee2282cc2,2066,sao paulo,SP
1da3aeb70d7989d1e6d9b0e887f97c23,4265,sao paulo,SP
5b67882648febfb6e1225e6ad7164f6b,87502,umuarama,PR
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP
527801b552d0077ffd170872eb49683b,17400,garca,SP
7202e2ba20579a9bd1acb29e61fe71f6,14401,franca,SP
0509040ea3fe50071181bbc359eb7738,31710,belo horizonte,MG
e89c4adbe7b1d0819dbb636e16461cf1,13347,indaiatuba,SP
5c853bb56f70f4d14218944bae111d7a,6715,cotia,SP
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG
835f0f7810c76831d6c7d24c7a646d4d,8030,sao paulo,SP
a066df7361163e7ddc5d7452dd17448b,14401,franca,SP
5aaa890629f83706d8d9bfecd8377c1c,25720,petropolis,RJ
7df1fc11cc5cbc518b39faa60cf5d67c,79112,campo grande,MS
238fac594e170b59c6d228f5a4f4f1d9,17300,dois corregos,SP
83645b1645cdee8953ee54c29ceed564,85875,santa terezinha de itaipu,PR
5cf13accae3222c70a9cac40818ae839,38700,patos de minas,MG
134b867a0f7f8bbe6abf10f91874891e,13272,valinhos,SP
57c764b4a836300be881e2ff86e449f9,14021,ribeirao preto,SP
c72de06d72748d1a0dfb2125be43ba63,46430,guanambi,BA
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP
4bfc7a4a1cf8d4d2121c27422d9e50b5,3111,sao paulo,SP
634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,SP
014d9a685fd57276679edd00e07089e5,87015,maringa,PR
bccf933e006e9b94a6184af782963e77,19806,assis,SP
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP
813348c996469b40f2e028d5429d3495,13206,jundiai,SP
2745f798279e0ed033addcc1474776d7,3106,sao paulo,SP
bafc5aa11e413978be29040f51342e70,30130,belo horizonte,MG
b7cc6c5e001441ae8cdd5c69a480cbe4,89520,curitibanos,SC
3b15288545f8928d3e65a8f949a28291,14940,ibitinga,SP
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP
76623fde66e6b63b59440fd34160512d,7124,guarulhos,SP
5275ca25d0358ca73864e0ae41be1320,7024,guarulhos,SP
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
4992e76a42cb3aad7a7047e0d3d7e729,3334,sao paulo,SP
02a2272692e13558373c66db98f05e2e,20040,rio de janeiro,RJ
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
4371b634e0efc0e22b09b52907d9d469,2028,sao paulo,SP
bd23da7354813347129d751591d1a6e2,3971,sao paulo,SP
b2eecf5ea250510da76590ca79d60e5d,3318,sao paulo,SP
8f2ce03f928b567e3d56181ae20ae952,5141,pirituba,SP
d4e12e7884759a14fa0f5f896c791cae,2242,sao paulo,SP
e24fc9fcd865784fb25705606fe3dfe7,12913,braganca paulista,SP
900ba814c251a692506d7834c1218441,13328,salto,SP
afe0067131b73e40875c9b6c10bd2e21,35590,lagoa da prata,MG
542917da124346b47ea1ac79a93ce454,82560,curitiba,PR
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ
c458e2045a8aa8964f8879af03fdcce6,9572,sao caetano do sul,SP
5a4236931428800e9d9cc04af0987118,2916,sao paulo,SP
31561f325664a8a7aba4c8d0c3a9b3db,3287,sao paulo,SP
d23019c84ffae2d5ef2270367b8605fc,86073,londrina,PR
ad8ada0ffa993cb1197d102d9ab21a3e,38445,araguari,MG
0d83f8e03188682112cc0d93523705cc,91150,porto alegre,RS
0873d9f8f36123f8d910f4760e788cfb,6465,barueri,SP
a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP
37515688008a7a40ac93e3b2e4ab203f,17900,dracena,SP
bfd938b22bc99bce1ae60dc602889f52,22775,rio de janeiro,RJ
c12b92bf1c350f3e6bf88d3596219c86,17400,garca,SP
ffa6adafb71b807dc13159e26431354c,86030,londrina,PR
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG
0fe2d9733ed841eb064503920015a8c0,19906,ourinhos,SP
b2ac621f0d0322434d04a12b078b9369,80220,curitiba,PR
17306570e772e7718c92a562d33f5f1d,17250,bariri,SP
244c2f1bff6afe1f2eaf9bfe9b2aed38,8832,mogi das cruzes,SP
54065e9aef7e9e9c2dc23b7594db021a,20040,rio de janeiro,RJ
25e47381a6c510ddeb36084e33b89f0c,11720,praia grande,SP
4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP
b76dba6c951ab00dc4edf0a1aa88037e,3237,sao paulo,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,3880,sao paulo,SP
e5cbe890e679490127e9a390b46bbd20,1041,sao paulo,SP
974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP
3c487ae8f8d7542beff5788e2e0aea83,72460,gama,DF
5b85809efd0d0e4dea1a9544e1280ed9,19020,presidente prudente,SP
056b4ada5bbc2c50cc7842547dda6b51,26379,queimados,RJ
b248792ac0b60ec3f93d80af1b4fae47,9560,sao caetano do sul,SP
34056b8b55c1775a22af2331670a799c,16304,penapolis,SP
23c38debaffe4a25a30fdbd9b586a13f,18110,votorantim,SP
6861de0f40cacb0602e473c51639f980,80420,curitiba,PR
c9c7905cffc4ef9ff9f113554423e671,6871,itapecerica da serra,SP
0887a9f087bcd5d9f6642b52f897fc6c,11990,cananeia,SP
75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA
e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP
bec568278124768c474ee90971ca94d1,3553,sao paulo,SP
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,13380,nova odessa,SP
094ced053e257ae8cae57205592d6712,14095,ribeirao preto,SP
9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR
1f1bb1f0859883505541bdd6606193e5,2124,sao paulo,SP
4200ddf1967c5e41e48db62bc6d4b5ac,9710,sao bernardo do campo,SP
64b87978a11c1ea7501a89eabe8c2c1a,19300,presidente bernardes,SP
236585a4ddb5fea9fa40233e2249ed91,95088,caxias do sul,RS
403aa86912527d730337ffcb0fb096ab,30220,belo horizonte,MG
a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP
891071be6ba827b591264c90c2ae8a63,3872,sao paulo,SP
3c4e0452bff7a2a788179488d3d77032,83408,colombo,PR
6aa3928696eab49a19a466e665a649fd,26285,nova iguacu,RJ
ea1776927851da2532aa70d6a32c095a,8223,sao paulo,SP
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
59fb871bf6f4522a87ba567b42dafecf,3655,sao paulo,SP
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG
8378eb36b6b70c5734e83ad7b8cdc3b7,88301,itajai,SC
3fac58ce0ad699020c7944d53c41329c,3480,sao paulo,SP
3b872fd4747f01cc56206f2934198618,14940,ibitinga,SP
6e4a902d1054e4e17aa6eab87fac1c75,18090,sorocaba,SP
92eb0f42c21942b6552362b9b114707d,3504,sao paulo,SP
f125f3a310c2e5f822d116147de1e474,3068,sao paulo,SP
2709af9587499e95e803a6498a5a56e9,3813,sao paulo,SP
725c32fa80c2faacc4fc88450d27314e,3320,sao paulo,SP
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
7354220fb240bde543b3c40c060d41e7,71215,brasilia,DF
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
167fd940acebc789debd6eb418c46e38,14405,franca,SP
ce616e1913288884e7742faac9d981db,6711,cotia,SP
a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP
e4253cef933647000a82ff39c67b7bde,5856,sao paulo,SP
0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP
53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS
0be8ff43f22e456b4e0371b2245e4d01,4461,sao paulo,SP
1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP
2e13c71026e1a39ba5cc1b86dcb679aa,2265,sao paulo,SP
13d058e4eeac2ce8217660b2f8a05812,6080,osasco,SP
e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR
