order_id,payment_sequential,payment_type,payment_installments,payment_value
51744de0a57048d0c65ad482f60cca46,1,credit_card,3,98.52
5c4ddbfa718a93f4b6b964b9e19472df,1,credit_card,10,181.55
2a713182dbde7d2e65a7202532650f44,1,credit_card,1,64.74
c293ca42a5c5696d69f9de1acff91b4d,1,credit_card,6,69.24
ca8371fd938708a12fe7ddb1d5d7d14f,1,credit_card,2,104.56
a2360f80888ccaa4da649c8d63001de6,1,credit_card,7,78.71
c24d5cfbabc3f3d25c944b62f3501bc2,1,credit_card,3,194.2
df3330ae0fa0cb3d71397806c44980d2,1,credit_card,8,440.49
f69ae31bce06a78d626762b53067c7e0,1,credit_card,3,173.77
2df5ebb637dfe6f39497c081655a0275,1,credit_card,1,36.69
e02d1acde68fc554aee0e2913c3179d0,1,credit_card,2,95.64
6c27984bddb654e222cd1b9a238d2e74,1,boleto,1,55.22
2d395688fd6ae7eb8d492b8fd1ce287c,1,credit_card,8,99.52
1f559479dd8bfb2e398b0372cad1c2a2,1,boleto,1,66.31
f7abaa156e535f9204ac0cedab166bd0,1,boleto,1,88.2
2d30bcdaaf18c2598140aa6f7f230216,1,credit_card,2,66.75
78a040518000bd952718c7c856d1d3fc,1,credit_card,1,79.09
9dabd200c58f609f380ecd1e44898086,1,credit_card,2,260.97
b5d3a4b81af25c152a2b6938ed054942,1,credit_card,3,439.05
40ebc9d21ae5f5d7dfd398f87e63f455,1,credit_card,3,114.78
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,4,voucher,1,20.0
e21e08b6eee6cda8f5cc69981707fa71,1,credit_card,6,90.88
c8d07bf0161cd0a2aacc163c238f397e,1,credit_card,6,235.19
da225376046ab771e41a24f84f53f536,1,credit_card,8,328.42
0e80321be8a729339d21fdcfb58967bd,1,credit_card,1,112.99
ad7e012867d486bee881d0a10df0399c,1,credit_card,3,175.4
e12e00057650090fead5dc4e44cdbd0b,1,credit_card,1,60.95
249ec92a8757d3abe81210827a19f08f,1,credit_card,1,97.79
375e5c646664c609938372d3f62da9d6,1,credit_card,2,189.46
4ed4a6e12e74982dd78c78df1ed3f372,1,credit_card,10,151.7
e912fe377f77944ec68b3650ead100bf,1,boleto,1,278.07
aa2a0609fab50d659ead956ec8f69de1,1,credit_card,1,92.14
6d6f0c5bbf3fc7bbef3b260c1a8c89f8,1,credit_card,5,112.13
af8f5400111370accfbc1ba9820c5d20,1,boleto,1,60.19
af099467911b979b79b3a49231876086,1,credit_card,1,177.75
4ca7011605c977cd69c1e1706625e98b,1,boleto,1,91.42
c1bb3ffb1aeb6afbe42101499bd15708,1,boleto,1,131.44
8a2d731a57d62d23bbf9556f80343140,1,boleto,1,113.62
4ee4c7c2fa34f8e2a66accd827f53d1f,1,boleto,1,25.23
2d8a0bc4abbb7bbb3a420f2219f02f93,1,voucher,1,33.13
73c0786753e32171d5d1bba1e682b4ba,1,boleto,1,31.69
2aa34343b80af35eb485d6511edf7a1d,1,credit_card,1,42.65
196750f3a540bf20f0d449337221bd1f,1,credit_card,1,255.44
67a41e5f40c8ee15e8d00b64b363dfd0,1,credit_card,6,99.26
7204d5345f7a3370e7db75d7226d53f3,1,boleto,1,63.15
4c05288ce87fd35acbaa04fec7070339,1,boleto,1,116.94
88821a1158691d3d5f4e35004aeb2aee,2,voucher,1,49.73
19230cac8f45f89fc992b4048422b72e,1,credit_card,1,90.27
959815491185d6d44b4adfb9caaf3b9f,1,boleto,1,171.49
5c4f206f887c5afc6acb306477d65807,1,boleto,1,379.2
77474f59024d12a846fb80577dd24ee4,1,credit_card,3,1011.31
ac5d693f43004c406ffca277f9d3e63c,1,credit_card,1,32.72
8d3c15519d40227c3bcca13bb5bbf6d2,1,credit_card,1,178.64
3ab7017ae596ec8fae78b7232580a0a8,1,credit_card,3,37.28
e06ff711ddcab05c3651a9b1bb003950,1,credit_card,12,138.28
bf5a44a0843a026ecf32a63d882550f5,1,credit_card,2,178.18
441bda02c27a285cfa9ebeaeb9954e4a,1,credit_card,6,96.93
b431ef5386c1579fc784586883d7ac91,1,credit_card,1,46.0
584c2b6afebd2ec8c284ee84f4c79ebf,1,boleto,1,88.06
d43d694cf81ca89d8e50c6f3c199f0de,1,credit_card,1,3.58
9d27094c5a72cbf877d632e2d03356e4,1,credit_card,2,181.7
1973095f2596945f9dcc773608d8cad2,1,credit_card,2,69.04
ec1bf6be538a31d3b13bfa67d87010ce,1,credit_card,4,85.81
972976cb62fb977bfbc253219799e486,1,credit_card,1,39.75
981f5cf29634672b36363c9ca9d4c3a4,1,boleto,1,38.6
07294ed0ece67bb004a4813c77dfc3e3,1,credit_card,2,65.48
fb244f5888763d8429a89b3438d70295,1,credit_card,4,98.39
97f1dd40b5bea6a7e3cf78fd83a28cb1,1,credit_card,1,69.07
4540273b4f01534b24124542bc34568a,1,credit_card,5,54.63
9023f19129c14dadfacec1394f255de9,1,credit_card,10,107.78
02dbd29bc7a490d582762fae9f0fd997,2,voucher,1,49.5
fd4c1cc6d742f00dee7633f6a72cbe60,1,credit_card,10,355.06
3eae45e1345a16673017c7c36f18ee34,1,credit_card,1,178.97
167b62d7c79628cf5f36776281be5731,1,credit_card,2,172.93
037e725440b59939735ae0aff888a015,1,credit_card,1,130.15
5270a6da2c326132afd3b3c0a186a795,1,credit_card,5,58.17
24016340d5156f96d37500c78a7fe591,1,boleto,1,373.11
8b90d2eeff994cb8c7f281e9888c340d,1,credit_card,8,194.13
db7b454406f5f1f11a4aeb0ee58f473b,1,credit_card,4,43.79
1c487b52a0823daeced375367d5f73de,1,credit_card,1,162.32
45776460b7ff952460b7e9d32c28bd9b,1,credit_card,1,26.17
23858bdc4cab9cf5b5de163b1f12ea71,3,voucher,1,0.6
9dc7211819545928779f926c67f9031f,1,credit_card,3,212.0
ce8502b200546c12a54e51a65f313f34,1,credit_card,4,45.55
abd7d619de0d42df3a64707190c05bb6,1,credit_card,8,403.8
121c96617b2e0acee04016a0f37c1c7b,1,credit_card,2,55.0
b19729f4717938d651f26d5f33dffd72,1,credit_card,8,206.99
517edfde8ef25f2a7f7da80e82c77c27,1,credit_card,4,274.56
ca4d9163f73c29c767a726571e8baf23,2,credit_card,1,59.17
567320164aa96555310f5c8ed6e8c5d7,1,credit_card,5,54.01
1ad01d500af41c23f0f84509df94f797,1,credit_card,4,49.09
9a7c4a07a4b1d502cdba82f5b60123ab,1,credit_card,10,183.29
04f6cdae6a85ade2864cd5fc811fb9ba,1,credit_card,8,540.06
26543fb8b34f4547bcbbd431f998ee76,1,credit_card,3,103.55
4429817093ef382ad98f0d8471211146,1,credit_card,3,254.23
042649285cd08ef7c546445419b43407,2,voucher,1,50.0
4f209a7c48b44a32ff3196ddbfb4d67e,1,credit_card,3,156.94
63a7cdcbeb840292008964a3654b9745,1,credit_card,2,27.78
bd34db34f886a82d2f7e9214b6fd01e0,1,credit_card,2,176.9
e45620eb46de3b95c078fb17e75db83e,1,credit_card,1,163.98
bba17d97a5a45416d0782d5d07fe740d,1,credit_card,1,63.6
bb70cb558d0783914c5ebb0c37330776,1,credit_card,3,91.18
803aa4666b8c108ee27e65f64ad038fc,1,credit_card,4,98.67
7d78ea68e694cb6df0997bb8dca5cf15,1,credit_card,1,121.97
f23bef5ff346873476747ab073a43877,1,boleto,1,154.99
22a1a580ac153c5e2f469d27ad6a4e3d,1,credit_card,5,108.67
e2430bc2e4a68e6e61809fdbe4c15f0e,1,credit_card,1,45.0
c056578fe94b80e3f1e732d013df9374,1,credit_card,3,37.09
f6679e9eb75edd0750101c5172d662a9,1,credit_card,1,24.01
2ab274c9a5e207ca4445d7c6ab29e46a,1,credit_card,1,57.23
2e612a3508e4bce75344e6bfb68f28e0,3,voucher,1,25.0
ca786c07fdbcd2a6beb42eab64c23a3e,1,credit_card,1,12.99
168777f697d19208fbd441b4029e441a,1,credit_card,8,183.61
ffd5efbd46bbf72ad374862a05ef4c72,1,boleto,1,60.42
ae5d768eedbb1d0d2d3cf01e6b844739,1,credit_card,7,154.1
dccf99a9f12d7217cd20878c985d55ac,1,boleto,1,105.28
2d3dbe1773426d039d73770335867829,1,credit_card,4,46.28
558731462aceb9588378c7c19194d2db,1,credit_card,3,1089.96
c57d8a1fea15380a18f9f81e1096ac9b,1,credit_card,5,101.46
5e764e58bf508a75846821d328714583,1,credit_card,10,624.91
d8e63c9990a74e7e6a7f16ad81251a3c,1,credit_card,7,75.6
fcceb7beda0bafc845956f10e4aebfd8,1,credit_card,5,484.94
448c60334e2a53a5c678e4bd6b1e77a7,1,credit_card,5,68.0
27d7ae4ad298e3686566ac8e9ff928e5,1,credit_card,2,166.01
4ec3265e1601e14b39e11dee2e1d5fc2,1,credit_card,1,93.64
2e233dded5d8af5e2baa5c1fca89a6c6,1,credit_card,1,175.77
706296e2ab240216ffef853d1095d04f,1,credit_card,8,1237.81
c118740a09411f06ab15de06c2623c7d,1,credit_card,2,70.75
a1cadef58ea9a00d7e27089a29644883,1,boleto,1,38.28
aa21334313579b3bf1d6e8a10de215af,1,credit_card,4,72.66
aeb5c78d2d8968b2a53ac5d6a554cdb4,1,credit_card,1,59.34
de09bc4ff6a9de96b6895cd565f80e69,1,boleto,1,716.65
d2dd22a82e41003562f87ca88e02b0b9,1,debit_card,1,204.34
57db58fa887c4205f3bf01211de5cceb,1,credit_card,2,41.16
fa4f63175b284248b89a46c3b7e7bc12,1,credit_card,2,351.36
1227f9af3b2ddb0b95060aab8e5b3dc7,1,credit_card,4,47.05
9c957591bcb898e6250cde437b938d95,1,credit_card,1,148.6
e2e8773d11f4499f15349b8f613350a0,1,credit_card,1,151.49
8b50d4c9560cac1625c6fd9f536fc780,1,credit_card,8,1730.87
2982a4a9b9ff0bf9a4f5b88a45a6fa67,1,credit_card,6,163.52
31eab59cdc8b996f70446d918f2f782e,1,credit_card,7,97.98
f086e4c6f1e932ae9d9cfe398889d148,1,credit_card,1,111.6
5b0ee19a3125fc083348baa76d816ed0,1,credit_card,1,90.98
e2ee779edcba1ef236bcfe0260dfa5d5,1,credit_card,6,315.78
eaa10b1bfc8e98b22d99dc4e96ef6a83,1,credit_card,1,33.48
6c4b00d2f2c7cbac0902dd6367da9f97,1,credit_card,4,88.55
d7a1546121d90a9aaae7a851291d2ac6,1,credit_card,1,96.81
c05f8f8d85ec06af1b5de0baa7050f4e,1,credit_card,1,20.27
55a54184af6cdb5cbd95d124883c2dbb,1,credit_card,6,117.57
1436cba3294812a22fe0868db7581b68,1,boleto,1,36.62
aa2ae4efd578f1c304128a899e4d1a17,1,credit_card,10,417.89
21c03a286e71d3afc682942e4c8eb2bf,1,credit_card,10,143.01
db04082694e24f9e426fd68f516b46a3,1,credit_card,6,157.81
da7025e8d32030ef1d9e4a200eb7dcec,1,debit_card,1,373.37
f33aa647f08ec9623c76b6212be92333,1,boleto,1,100.34
201691efe89d4d71f36e5ea279a8759a,1,credit_card,2,107.02
95c9b6a458336c5de68ca8d1ba553078,1,boleto,1,367.2
edd3d7495d5177045823010a1f6ac22a,1,credit_card,3,96.55
7e3819fed570609ef642c2e18f198d10,1,credit_card,2,187.11
758d8c3ddeba66a2a9cad6c8b043dd2f,1,credit_card,1,109.74
145b75a554e404852b520d70c50c9f9c,1,boleto,1,40.85
618a75a5455f1971e39c8bec6af25e8f,1,credit_card,6,418.04
4f7a513a13ed6efd9b603b1590b9ae1d,1,credit_card,2,298.61
fd98db0c60caa964759465417876e390,1,credit_card,3,340.12
7944a40f993592120589ebe482ba7b1d,1,credit_card,7,76.05
e8fba7de8823194ccf9c1f2d52123bee,1,boleto,1,77.11
3cd99cd38f3f27164941ce0ade8d2a5f,1,credit_card,8,181.82
ad0d46c22c5a9dd2699f5142b1882f5f,1,credit_card,4,96.93
8866ae65c875985acc6fd5772fa8e4a9,1,boleto,1,68.23
6368c8705f72b986b9fd5275b759e5e3,1,credit_card,8,80.21
d192eacb35dd2f0aa30709fe7560ee4a,2,voucher,1,38.99
02b7e7c49710de373ce4bb83fd4bf81d,1,credit_card,2,67.3
9a3f1cdf5909e7ed3b0566e9ee3f1618,1,credit_card,1,212.86
8726f6a81f4ae5a390e7e638a31e9a21,1,credit_card,2,25.38
56286095ef8730771df8d223978236ed,1,credit_card,1,46.13
378e4ea286514bf3ca1356670c708ac2,1,debit_card,1,40.04
d2bde0599318c433d8e3420c8f65427b,1,credit_card,4,42.41
0c50644a967084c645a3bfdf0cc47545,1,credit_card,2,27.73
32f7f9fd01c6b5592202b48442caa441,1,credit_card,4,40.0
dcc0ebfe0fa59c24fd859aacb8e1f2e9,1,credit_card,1,33.57
fd94e66307d89e3285cde20f9766bafd,1,credit_card,1,403.25
362cd36939c1c4638bad780d01b3fd68,1,boleto,1,118.35
bd72f84bd892f4e829d7fa262004487d,1,credit_card,4,116.26
f97b2bdfbaca9c2f04722d8cbc8cc8a5,1,credit_card,3,245.6
37d24e9a88068283d102aebd4f765133,1,credit_card,5,107.27
296487514bc938361dae8cac848688ac,1,boleto,1,137.48
f4371828f48e2b5080d079e60138f149,1,credit_card,1,82.62
2d2fa725a6a15bb11defd40be0a0f79e,1,credit_card,3,92.9
1ed0a0954b445954a0117c4aaf449e28,1,boleto,1,241.93
b34e0fe701f0a4fd62a44b88b142ab67,1,boleto,1,73.15
53a24a678d0e83d0d3c718528aa0aece,1,credit_card,1,123.67
37c8cbbb816470ceb8a3026653cf3d3c,1,boleto,1,69.52
aa0bc25a48a3d53cc009df13ed116b23,1,credit_card,3,107.79
f577c78346131418552c3d7fea582723,1,credit_card,1,126.26
845af102c87e1c1bbcb900956ca08e90,1,credit_card,6,68.02
3deae78fe543fe7c561f18a237ad309e,1,credit_card,1,79.33
b87cca02954de7fab0d5546843c56acb,1,boleto,1,40.0
480eaa4ce1cc7cf344ad094e326f373c,1,credit_card,1,63.23
fcb6bb55e888419b146e0bd3c612a373,1,credit_card,1,36.75
543933b39ebd50e13884fca2829ccdf8,1,credit_card,3,36.25
1452442fe3e8cc6d3a1a8d8fc92dc019,1,boleto,1,40.13
d2ed261659527fede5c1fe6fc288c366,1,credit_card,1,43.0
b374364a416f6bd7a376e466e60415a5,1,credit_card,2,131.51
cdd2f841bc21ca6e8cb60fe51a640bd4,1,credit_card,5,195.12
f644bc7cdc4cf0854f50017d5ccfff50,1,credit_card,1,142.7
b1b5b604a5e207c764779ffb50527018,1,boleto,1,117.97
82b1c20e33da405ba22cded4ff91d160,1,credit_card,1,32.77
0ad01dd05d74bc7891d57312627ec33b,1,boleto,1,158.09
407fe646704ea7828e324c8ef7e7e616,1,boleto,1,445.19
7a5f69256be6f46a920fd29453aecd15,1,credit_card,8,151.3
2e58b7c9ceac16033e568d728d30d620,1,boleto,1,68.35
534c32e4a4a598bf5fb7d99a2cfd0f62,1,credit_card,3,149.96
08f5487befe25744feabb3203a4dc09b,1,boleto,1,48.69
3937af5e68a191867e6224cd78fc2cd1,1,credit_card,5,56.31
4df36fe83cf894ed979421fecd300bdf,1,voucher,1,26.25
a95f8f8384a13be626e06154468a9200,1,credit_card,2,45.0
73a12daa7a024fd6a3895ffcb1fc99cb,1,credit_card,1,0.27
b2e5be9642d390480c19fbc80e533de6,1,credit_card,1,68.23
29985fe387407ff7f6904b294fb89028,1,boleto,1,63.52
bbd7db7bb1fab02f393167df71863946,1,credit_card,1,76.98
318160e821f4c754080f46f95afc1ded,1,boleto,1,56.92
55bde651a2c412e983a9ace2f3e05c5d,1,credit_card,1,56.1
4cdf8813fc5f4c3d74041453f606868c,1,credit_card,5,279.27
dd6871ac691db075bd6f8e6c70576648,1,credit_card,1,76.76
1dd524259037e53865e1fbee3697183b,1,credit_card,10,302.91
4b4d5464625e478996dffcd761c4b9a2,1,credit_card,8,235.04
57f7bb7d658b442616fce795fcc30146,1,boleto,1,95.59
2df86a1fe8ce1dbff076f3eef50a664e,1,credit_card,2,42.84
07bebe0626c8053ad425381fe0882655,1,boleto,1,77.57
6ba0e32fd89cab6e014baa58ddb82a6b,1,boleto,1,110.74
7b78cc6982a3e84c736e54249ed7612c,1,credit_card,10,649.82
6be90258d0695edd089b1165c0925902,1,credit_card,5,60.09
af6e44b9d409160a33f41a80537af9b2,1,boleto,1,138.17
0355ae43910316435f24cb54605a820d,1,boleto,1,20.34
20b1d8c9683a66f9810b31604fc5f540,1,credit_card,1,1006.12
39c438f2a835b25cd51bbd1bed5d089e,1,credit_card,10,344.61
0d6fee6350875c4d645f6490e7f3ee5b,1,credit_card,1,44.38
43ada20efaad1c2c55197dd39050267f,1,boleto,1,115.44
c410904a63a021b7cc16816947ea4769,1,credit_card,8,491.98
9de18154654e59d76a22157b8e439add,1,credit_card,2,344.05
a27942f622b629d0c6fcc5245689454e,1,credit_card,5,86.05
bef797897a2dddfbb08f9dff9c5ef7b7,2,voucher,1,96.31
29182856a24c6eeb1d7b81ba1fe63190,1,voucher,1,59.93
4c074254980764fecff977c97ce88c4d,1,credit_card,1,41.84
d95ca1fcb72812383e41e2eb7ca65dc2,1,credit_card,3,645.68
cd49c5c6f772ac87200f116a7a5499e5,1,boleto,1,116.43
4148591d51d8741aef65abefd186887b,1,credit_card,1,64.03
01c0514b1f2a7375948323b959cc5682,1,credit_card,3,32.69
a8ddfd6f6316a1c31da18f179981ecc6,1,credit_card,2,20.39
dfb95a7031f9abf6495bc955837c3125,1,credit_card,1,84.2
c0452c14e00c9d8c3f5f30c189382329,1,credit_card,1,4.12
23858bdc4cab9cf5b5de163b1f12ea71,1,credit_card,3,55.8
92b6250c9e1d1e359a29929fa9f62395,1,credit_card,2,186.46
7c46b5ee3a6b6152b85d5d245784bc25,1,credit_card,4,67.5
0b95f3147f8a038de06187063d90008e,1,credit_card,1,56.78
044bcd01474ba715e7cb11d5a70ccf0e,1,credit_card,1,89.96
b3206cf64b7cd1480a6c6f9912b20666,1,credit_card,8,197.87
27ea1775a86c796168b08511e529d0a3,1,credit_card,1,79.84
deee3dcdb24a546fe11dbf20968395c8,1,credit_card,10,205.84
de8e149a85e92c7cf24c1f7318f5f1a1,1,credit_card,6,187.65
ed78b29fa4c1255d275df5d4e464503b,1,credit_card,2,157.88
e7af9428d8b5d65f0fd7d3eb98595308,1,boleto,1,171.29
a539050b5ced5a45fbb22fa7a99f2043,1,credit_card,1,66.22
076f1fe978468db6b826f40f714da65f,1,credit_card,2,168.88
747472f67c6d285c60bd732fc28beaf9,1,credit_card,6,435.6
0c5c8063a673f3c44b6499053e534ccb,1,credit_card,1,138.6
f51cb113ad5e21bc6d8082bc824fb25e,1,credit_card,1,194.01
49feda914c01f29c2cfdf7708278752e,1,credit_card,10,580.9
4db79af544c8c9da4ef543192ec3179c,1,credit_card,2,83.0
4d23a772e8fc588881020cd749f76c8f,1,boleto,1,31.0
491d0f75b13fe6ae121d0deb9a410a51,1,boleto,1,138.19
061eb3fa9ee22a8dc3c90060e5a637c9,1,credit_card,1,65.13
ac28921ef185c0a4f81b4fbbdf4d645e,1,credit_card,2,116.0
fe550a071fd93fdf2ad73e26e878ea3d,1,boleto,1,103.55
f54985d5e0aa25e89765a7f3c1d7c445,1,credit_card,12,219.38
241c2b89490a7f6f12808716cd51c45c,1,boleto,1,288.33
eea58982d534991bfd7f844e9ff0e28f,1,credit_card,2,157.4
dc12fa02210be1acbcc15ed310547ba0,1,credit_card,1,1.09
b5da536992b01709ece25ec74fbd0ebc,1,credit_card,6,124.52
aacae4c4d40057cea2f361c684f21c59,1,credit_card,2,105.3
07440dff5293ea24c5fac25a473c2eef,1,credit_card,1,126.03
13b32cf595a5b647550ed0e6f4f11415,1,credit_card,1,98.15
01e7138289b75d9624b04dfe12379c1d,1,credit_card,1,64.76
6917bf2ef92587d31987c8c01aa1b4e0,1,credit_card,3,154.22
51b293b7ef9af17da9a922ce4069c202,1,credit_card,1,131.47
ef4d010c07e5ac58d6b9b8f0210df881,1,boleto,1,84.13
0c3190b4838c596fd1d6cd74e0436120,1,credit_card,1,77.71
3d00fba40b3bbf3283c4f21e9129d855,1,credit_card,2,65.13
f40d3749a6d621bb95be74a8ce79e06f,1,credit_card,8,1347.96
52a547866cd2082c600fb72eced19331,1,credit_card,7,78.18
70b9629a764d2247cf5995014b7204d2,2,voucher,1,100.0
f31cf521d461f5b8b5b1456a0448495e,1,credit_card,10,363.76
4642b5eb7edc14a4a0dd2c2eb7b68e14,1,credit_card,5,70.72
4df36fe83cf894ed979421fecd300bdf,3,voucher,1,15.48
8ebe945989d8e36075f1a141e40968c7,1,boleto,1,52.85
99dde9a4d6ee5c602380551b002ddad7,1,credit_card,1,105.99
00b47ee856118583dbec7d1f9b18d847,1,credit_card,2,28.88
bbc3a95177ff0c8a012e117f4dcb06c8,1,boleto,1,179.84
3bae20c7f7ad4cf125d51f381c55f8e5,1,boleto,1,89.57
5fe46d14177744ae2180101ce19bb414,1,credit_card,2,41.18
c10f283ced7431fdfdcc159b12344b11,1,credit_card,2,144.14
f85406a2bb15eead2488ba5e488dbaa9,1,credit_card,2,270.94
460eec79907c666bcac2d1a397907b2b,1,credit_card,10,279.17
7fd6cd7e778c71e9b3721599948c104c,1,credit_card,3,77.54
e4865416690d1f1fdad49bc94f871de6,1,boleto,1,49.64
0bcb914e60bb0de6160699483722bc0d,1,credit_card,1,54.76
4d890e83adf9bc9532d53b2227e92c7b,1,credit_card,1,122.01
1388a23b57206bf7673819fd3a30d4de,1,credit_card,1,89.96
2901c587ddc2733afdf68e81b98d2c0f,1,credit_card,2,475.0
936979ce0687947765e88fe5fe1b741e,1,boleto,1,135.84
cd24256f456d55df11e3049017c86d05,1,credit_card,7,158.26
8242b086009bdffe2eb081b77d4ca7de,1,credit_card,2,117.85
56b6c0c35525102d39f7314a90f95977,1,credit_card,4,67.12
45fdccdd0ebed851dbf707b98ba5fef0,1,credit_card,4,387.8
38b9365bb512e4746d21b59d3eaaa146,1,credit_card,2,205.9
5fa4923e35eb4c0d471dc44378b1215c,1,boleto,1,111.8
977eb5dc580cec4f90911b1ccac0ff3e,1,credit_card,2,240.32
3522a71840bea6bd1cd78ae529622ff4,1,credit_card,10,150.89
53893bc57fd2d4ff7dc5e76ad4773540,1,credit_card,2,44.0
4dbffcbeb7412cf8ebcbd77a6f0b64b6,1,credit_card,2,39.23
710bc497ddb33d94263a302f17416924,1,boleto,1,33.79
e910cff0c2911f3ca876a47602557c45,1,credit_card,6,373.5
4233067932385b2d8b301e18e1b75958,1,credit_card,3,87.38
0546ac640227025eb2df422b1f613f66,1,credit_card,8,153.01
309de5faf9baa8961fd068f3f4e44dcd,1,credit_card,4,44.09
1166ac5af4262300b61e079c496223c6,1,credit_card,3,164.12
a07355f9fa72ba9605c5e87a93ceac0c,1,credit_card,1,77.57
6f1a557c6045fc877a74713dd8a7399e,1,credit_card,3,33.51
0a9d793da20eb89ec326c840c46d7a9b,1,credit_card,1,37.77
32d29d9903eaaae11d418d087f442fbd,1,credit_card,8,192.66
a0563252fd4da955a4bff4e622f4d81f,1,boleto,1,220.43
1539409c01ad8a5e32a2574668ad975e,1,credit_card,1,47.68
bc14e28998f2436b7a9adbaad226703a,1,boleto,1,102.26
bef797897a2dddfbb08f9dff9c5ef7b7,1,credit_card,1,25.49
aef19c7ffbe816963b54aa3bd8777f1b,1,credit_card,10,1063.75
181ba9a81073ea2d653d9a7338f4cf98,1,credit_card,2,164.54
ef161f48adcaeede5920308df1c280b6,1,credit_card,4,198.51
8252e59e05b6732810b98460f67571a0,1,credit_card,1,186.84
92ade7cf39eb31a8f81a75277c14f9d6,1,credit_card,10,838.32
fd86c80924b4be8fb7f58c4ecc680dae,3,voucher,1,44.87
3db52c1df4d52ab19d7e7365d647f6fc,1,credit_card,8,205.31
47e8f8fc6c6d0bdeb784394a599459a3,1,credit_card,1,53.0
831b5d6b49354f211585641a51a48ec2,1,credit_card,4,180.51
3341f48b8cd985f52c4cf432a582efe1,1,credit_card,2,82.47
8d47ca771c5f1f48f545ecf4a7c85f82,1,credit_card,4,40.0
46cede2272077facfeb5aa257851d0c3,1,credit_card,1,46.77
b17838c714aef16bc099010feb2261ba,1,credit_card,8,340.47
69aca49c98f05af05bec6fa1f87a3059,1,credit_card,2,147.59
1674cd4deb921f97a794a8401ce9017b,1,credit_card,3,228.78
46a82de7cb247602021cb71731323fd4,1,credit_card,3,286.17
a6d7ec86cdee674d7af1adaf72f05cb3,1,boleto,1,31.75
b05922c45fc699ae9049a2c5add3e02a,1,credit_card,7,73.48
2939b6d48c2488e276205bc547c56aac,1,boleto,1,195.36
689338a5ff7fc20c596ee2695dfac8c3,1,credit_card,6,63.27
ed7020a10eed1ef7a4895ad933baa211,1,credit_card,8,115.39
c46eb22210707fb554e033849d39b24c,1,boleto,1,141.81
3a0ad73a22a4ca1af66f3f7ee5c6c3fd,1,credit_card,10,184.69
f962d2edc594dccae522feb6446d2104,1,credit_card,1,1123.86
ad9259e8a14df6ee75201925f28d4a8f,1,boleto,1,86.02
3b1c5a036e0412d8c9dda3d6df67782a,1,credit_card,10,204.08
983ee8a15c6bc4fab3c4f5503259ed37,1,credit_card,1,90.78
b5b411510c27795418ac5808a30054e0,1,credit_card,6,186.62
c4c8026516207b8ad1e841c44bd630d5,1,credit_card,4,104.62
7c97900442dd98ddd06bab55a03c8564,1,boleto,1,109.98
4f183da167de562d253b5bb596f17516,1,credit_card,1,280.12
6e0f05728107157ca451dd9047a4eebf,1,credit_card,4,209.46
882c447d8edd3d32db6a03ff2fc74f8f,1,credit_card,4,48.22
bc877ab9e18f1ce0fda75eab87a0ca8a,1,boleto,1,93.48
8a8bd4a338e17ace44431e99a2add1d2,2,voucher,1,20.0
4ab8b7a8e23908984157974ae4ad6436,1,credit_card,1,58.78
1187f5498f05e7604440a54cc0c9aa92,1,credit_card,4,130.2
b86c4834a1f80bb5f808842b4624a2cc,1,credit_card,1,134.28
bbe5ef975154a7473c4c595fa3385edc,3,voucher,1,15.4
02bee300cb834a5d334ae42fdc325e7a,1,credit_card,8,204.53
e5882de2409ffb5a26782367e95b91ba,1,credit_card,10,1384.73
3a213fcdfe7d98be74ea0dc05a8b31ae,1,boleto,1,1482.24
a014ab9c0e9c112b791293dc9ec38320,1,credit_card,3,78.51
2beb7e011571a837462a006a779881e8,1,credit_card,3,78.18
d9107994bd1bf31404591bce06a547f8,1,boleto,1,417.55
7af48c3262020f1e61fed763bbe80920,1,credit_card,4,392.02
ed3b1288663333783b30c22397f44b36,1,credit_card,1,143.43
558266bfba11bf9a23f7634ee0657f43,1,credit_card,1,46.48
8384cc8291fa3f9512995c77446cf25b,1,credit_card,1,113.99
4e2684a10a34219d0106d1623609652c,1,credit_card,5,86.8
56173a7cc04c8e7350ec2fc647c912cf,1,boleto,1,108.05
a4058b92f127efc4a6eaa3d11d0b1432,1,boleto,1,57.99
2475c5c954f98701b93b7ceb0f5bb669,1,boleto,1,76.08
ba3dfe274b92578ad6af3b17d141033c,1,credit_card,1,89.85
17ba08ab21ccbb0c886139aa8557ca7a,1,credit_card,1,229.78
f5a1d7fb9cd502618f942b1295676f1b,1,credit_card,6,90.88
91ad6a8d591e94d9e1ca998185243e2d,1,credit_card,6,144.86
3c39f4ac4b4520bfaaba2cee448cd823,1,credit_card,1,23.23
5001ef7f5cc08023f39a4f6b7c09b5f5,1,credit_card,2,95.01
5d0d28b0a5db80fe44a0ac53bdb979dc,1,credit_card,1,32.61
132e2cd17bdaa2f84fc9cea118197634,1,voucher,1,68.61
66de0095e3cd190938887b524433e56e,1,credit_card,1,92.5
97d5aa85110fb7e998b5754af19b95c4,1,credit_card,5,626.48
c02e19b57ca332a2dd2e61ff8b2f07ca,1,boleto,1,100.48
38c61d1bbf5143a8c347ebaa490e234b,1,voucher,1,25.0
f1f053637dd55791fa3a8ae1df1f3605,1,credit_card,6,221.23
593b6eefb72afdf364b30dedb1294414,1,credit_card,2,150.05
