product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
48e5af4df590c37a05a29b5c86e020e1,artes,51.0,473.0,1.0,150.0,20.0,4.0,20.0
e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57.0,701.0,2.0,1100.0,50.0,12.0,12.0
c18b9716f7bfbff80fd3e41cee298c98,brinquedos,27.0,691.0,2.0,250.0,21.0,10.0,20.0
d159157f1837c548e960ea0e9b00b259,esporte_lazer,59.0,1571.0,3.0,1300.0,105.0,15.0,15.0
b6ae63c5f2b226331d069831d5b1f570,cool_stuff,46.0,314.0,3.0,1800.0,44.0,29.0,26.0
f8a7665279f140d238371c8e7604c204,moveis_escritorio,59.0,249.0,2.0,650.0,40.0,11.0,11.0
5ef336462ba740ddd4727319e26207e6,construcao_ferramentas_jardim,46.0,1157.0,1.0,1725.0,22.0,21.0,14.0
1632189d4c3d9e64cf3fd110b93f1a19,fashion_bolsas_e_acessorios,56.0,1474.0,1.0,200.0,16.0,2.0,11.0
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0
b3cd491b3a347c8becc23fa5515440f9,utilidades_domesticas,60.0,446.0,5.0,15000.0,52.0,28.0,52.0
e8ac63e69971f9cf0bd7a7f78b8841ab,relogios_presentes,59.0,544.0,5.0,450.0,16.0,2.0,11.0
7bbe91ccbf899dc40a38d012a4dc411f,eletroportateis,48.0,736.0,1.0,2900.0,16.0,34.0,32.0
b47f7c9903cbd0bed2968a1b4cd21ed6,ferramentas_jardim,33.0,222.0,2.0,2900.0,17.0,26.0,27.0
9e164b4afdecc7c67fb9b6f12c104e21,esporte_lazer,54.0,1823.0,1.0,450.0,18.0,18.0,18.0
1574ed2c73e4465c572f68dd77528203,,,,,16000.0,58.0,28.0,58.0
4d9e8a6d8d07e4f47e093b8c2999ae01,eletronicos,60.0,517.0,4.0,200.0,16.0,6.0,14.0
49484d56efdb9b218cbb9f96a117ffd2,beleza_saude,53.0,624.0,2.0,575.0,17.0,15.0,13.0
ca38c039b717207dec906f4fa9a21db7,beleza_saude,53.0,3734.0,5.0,538.0,23.0,12.0,34.0
9759a740aa84f55b71c0c8c306a80737,beleza_saude,43.0,507.0,1.0,1875.0,23.0,23.0,23.0
41cd333a4af5e36df81fc0b83ccf8e2d,bebes,59.0,867.0,3.0,10750.0,38.0,47.0,44.0
32ad146ce66014dd98fdc2190bc995d6,esporte_lazer,36.0,491.0,1.0,200.0,18.0,9.0,13.0
c33a764dad4f6747f7c56115bb8d5bb7,informatica_acessorios,53.0,654.0,1.0,150.0,16.0,11.0,11.0
31b5755dd3e583e7c227a935657a818f,telefonia,55.0,1809.0,7.0,150.0,16.0,10.0,11.0
fa243e761ae871597627e917611eeb23,cama_mesa_banho,54.0,276.0,1.0,1800.0,40.0,10.0,30.0
c1f5307decb89342351bec53668cffd9,telefonia,60.0,777.0,4.0,300.0,17.0,4.0,12.0
e503a0c255ccb611962015bac936f938,moveis_decoracao,52.0,1089.0,7.0,30000.0,60.0,64.0,60.0
6c712952b8ef62f8d06a0314917400c8,beleza_saude,39.0,608.0,1.0,1200.0,21.0,13.0,19.0
7afa8c8eca2a26b599823eed4975a820,utilidades_domesticas,60.0,400.0,7.0,2600.0,37.0,24.0,37.0
46a4b4529fb2c8fbb84be938c9bb8b02,beleza_saude,46.0,1241.0,1.0,1375.0,32.0,23.0,16.0
afeeea6271148ee1bb15173b8187c431,telefonia,52.0,1885.0,1.0,450.0,17.0,3.0,11.0
03bb06cda40712fb8473f7962fb7d198,cama_mesa_banho,54.0,289.0,1.0,2000.0,34.0,9.0,33.0
fc1449f3ffc59fd2eb9640505aea0581,informatica_acessorios,46.0,345.0,1.0,1400.0,26.0,13.0,35.0
fb783e3e545937820b57fe539b2c5a6c,cama_mesa_banho,57.0,189.0,1.0,1100.0,41.0,9.0,31.0
a5a7c5c2be6edf0b10ce28ba5c6b4a69,cool_stuff,52.0,330.0,1.0,2000.0,33.0,44.0,19.0
59f09deeea7c839a9212a19f3416b892,utilidades_domesticas,58.0,1404.0,4.0,30000.0,60.0,66.0,29.0
ae27a5524edb2c8dc4656c670f458fb7,utilidades_domesticas,58.0,364.0,1.0,1000.0,40.0,28.0,28.0
f068148c48720c66b21825e2c558d493,beleza_saude,25.0,3281.0,1.0,200.0,16.0,6.0,11.0
43f88c8353708451babf9bcdd1fda92a,fashion_bolsas_e_acessorios,46.0,419.0,4.0,200.0,16.0,5.0,11.0
a60613d36f37a7b27d3344f40f6a7945,beleza_saude,44.0,696.0,2.0,350.0,19.0,11.0,23.0
b5b5a82ce5f1987b7e670f37629be51b,beleza_saude,56.0,960.0,1.0,1000.0,16.0,2.0,11.0
8e48c45980a3fee42f12f7986a4b68d5,automotivo,56.0,1498.0,4.0,2250.0,56.0,69.0,12.0
489b5af4a311587c81ed419dced92dba,moveis_decoracao,53.0,903.0,3.0,600.0,16.0,16.0,16.0
a3e5f9cbee551f620eb3c85fed57c5f8,moveis_decoracao,52.0,1708.0,3.0,500.0,68.0,8.0,13.0
d428453f5428574ccf030518d30d13cd,sinalizacao_e_seguranca,50.0,1252.0,7.0,300.0,34.0,4.0,21.0
aeaba104830f91586dae1bff90f54a8a,esporte_lazer,49.0,169.0,1.0,1250.0,41.0,24.0,11.0
43dab0384fdbf917781e1b91109bf3df,brinquedos,33.0,698.0,2.0,400.0,18.0,21.0,13.0
cbdb31ccb8741d52e26bf2a42c1648d1,utilidades_domesticas,28.0,354.0,1.0,2300.0,50.0,11.0,50.0
4e064cdbe4079c84a33181a96cf5609b,relogios_presentes,59.0,110.0,3.0,200.0,16.0,2.0,11.0
d92cda0cc0ce2758750a52b1a1dad05d,consoles_games,56.0,805.0,2.0,1000.0,20.0,30.0,20.0
c760b9447b368feb545ae8c568e4c94f,eletroportateis,52.0,380.0,2.0,1950.0,26.0,30.0,25.0
027cdd14a677a5834bc67a9789db5021,perfumaria,42.0,544.0,1.0,341.0,20.0,18.0,16.0
b75a056d7d03227c3a3b60e9ccf518c9,automotivo,60.0,1259.0,2.0,450.0,20.0,9.0,14.0
d9d319caa9e0b2993d581f53f036ba72,esporte_lazer,39.0,627.0,1.0,500.0,22.0,18.0,18.0
8e7a3ee016b12c87b5e3e7e717620758,industria_comercio_e_negocios,56.0,2083.0,4.0,850.0,40.0,30.0,30.0
541ff1bb76a9502be425895dc6726d1b,fashion_bolsas_e_acessorios,53.0,384.0,1.0,50.0,16.0,3.0,12.0
8b5227e28272123eefd613a10ffd7704,relogios_presentes,51.0,404.0,3.0,820.0,18.0,12.0,16.0
f4a9b2ee7355882bd41e1bf5126cf56a,fashion_bolsas_e_acessorios,53.0,768.0,1.0,200.0,16.0,2.0,11.0
30ac6df06dc59ad72cf2f158fc2d904c,utilidades_domesticas,53.0,1034.0,2.0,16550.0,22.0,65.0,40.0
ee3cfb33869693f2a7e8417c795d8cfc,perfumaria,46.0,368.0,1.0,350.0,20.0,10.0,11.0
68f3adaef1620e7b0c4c7cd9f78d7ed0,instrumentos_musicais,50.0,1163.0,2.0,1203.0,30.0,10.0,16.0
af53bbaeee1f3190c2ff939fc236b6f5,beleza_saude,47.0,770.0,1.0,350.0,19.0,12.0,13.0
5b99f79ba0d929b0f3270ab0f0f5911f,bebidas,24.0,30.0,1.0,1400.0,16.0,33.0,18.0
6cbd4637b69fff7d983bb1a757febf71,perfumaria,49.0,696.0,2.0,254.0,19.0,15.0,18.0
a3ceb95649a48c0c54ae4bd1dd66d035,telefonia,56.0,279.0,2.0,170.0,23.0,5.0,16.0
fa928ac86f42e63887184bc28cb452fc,fashion_bolsas_e_acessorios,59.0,1469.0,3.0,150.0,25.0,8.0,18.0
02c575cb5b29a173624c93f01786440b,informatica_acessorios,46.0,279.0,5.0,200.0,21.0,7.0,14.0
94950d6ddd0b24c0d15f7f09d61a8148,cama_mesa_banho,56.0,1070.0,2.0,2500.0,45.0,20.0,35.0
e0cf79767c5b016251fe139915c59a26,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0
b99e4f4fa3f421e0ffbd512d9f152dec,eletronicos,52.0,240.0,1.0,1050.0,22.0,9.0,12.0
e61c78a7343d82c0539d27df0f7dfc31,cama_mesa_banho,60.0,268.0,1.0,2700.0,41.0,8.0,36.0
652698dafbccac29d78c7ba70dceef10,cool_stuff,44.0,2413.0,1.0,300.0,16.0,19.0,15.0
a14aea6067b93158e956612c50b74cfa,,,,,12900.0,50.0,30.0,30.0
1b43b0a6105ffaa6dae01356daec2657,beleza_saude,57.0,1534.0,1.0,1025.0,30.0,18.0,20.0
6d8096ca93caea3416a6b24bf411bc86,relogios_presentes,53.0,593.0,2.0,250.0,16.0,11.0,20.0
6a2909ac21d16b721e4795e7e8ff3e68,esporte_lazer,53.0,618.0,1.0,283.0,24.0,23.0,20.0
0b7142355a981ed9a8ba988a0b613dce,automotivo,57.0,868.0,2.0,1100.0,26.0,42.0,18.0
4520766ec412348b8d4caa5e8a18c464,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0
77cc62dc80ebe12a0452d1ce0565acdc,esporte_lazer,45.0,2950.0,1.0,1625.0,29.0,21.0,21.0
3986c6e32f39114eff1ded07f1cb16fb,industria_comercio_e_negocios,56.0,220.0,2.0,413.0,16.0,12.0,14.0
42ec84ace63b58b8c5a7ba7be01d5fb8,cool_stuff,52.0,1732.0,10.0,2550.0,24.0,23.0,27.0
1a37e7d1d8e98b3d70e6eb7d5deee99c,moveis_decoracao,8.0,433.0,1.0,2750.0,25.0,26.0,18.0
096b00d9037146606b19d614cd67ab65,beleza_saude,56.0,406.0,4.0,100.0,16.0,5.0,11.0
78540167bc14d4024b1aae7adfa2f7c9,beleza_saude,46.0,1290.0,1.0,350.0,19.0,12.0,13.0
632921e8d6c6b23ae47ff20950a56854,cama_mesa_banho,50.0,506.0,1.0,25.0,45.0,18.0,35.0
f337ef897cbb898bf66be49d94c0bba8,cama_mesa_banho,55.0,844.0,1.0,900.0,25.0,5.0,25.0
df892547f0d5bb0c35cf26abc8e93d8d,fashion_bolsas_e_acessorios,41.0,805.0,1.0,100.0,17.0,3.0,12.0
879089af9bd91cf72a7154b3be3e1074,esporte_lazer,56.0,752.0,2.0,200.0,16.0,10.0,11.0
bd07b66896d6f1494f5b86251848ced7,moveis_escritorio,55.0,955.0,1.0,8267.0,52.0,52.0,17.0
70e4915197d6c96ebbed11364d8ce3bd,automotivo,55.0,1408.0,1.0,800.0,25.0,25.0,25.0
ee57070aa3b24a06fdd0e02efd2d757d,informatica_acessorios,55.0,937.0,1.0,107.0,19.0,13.0,13.0
df480c7d3f979093ac4c2d1109e78289,relogios_presentes,33.0,616.0,3.0,475.0,19.0,15.0,15.0
d12ad7f92749db41296a64e02c0bd5c8,eletronicos,45.0,544.0,1.0,190.0,22.0,12.0,16.0
a8075470f960215ffb67624782f80fec,ferramentas_jardim,60.0,361.0,4.0,2900.0,67.0,3.0,31.0
50e9e70a21b874311949e3db8ace597d,beleza_saude,50.0,464.0,1.0,694.0,17.0,12.0,14.0
05d3d52aea100aa2f887fd940991f040,beleza_saude,25.0,2653.0,2.0,500.0,16.0,2.0,11.0
90e72f6ceee757db03bba3a4eaef5dc4,automotivo,60.0,1063.0,6.0,7450.0,53.0,43.0,11.0
78819ab10b4a44927c832a21c06849e0,informatica_acessorios,53.0,3330.0,3.0,1100.0,28.0,10.0,20.0
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0,17.0
5ac4f7986643a944501c66a2257bdd73,moveis_decoracao,45.0,920.0,1.0,600.0,17.0,17.0,17.0
0ab20af8197d84bc8831765be67b4cc6,bebes,51.0,872.0,2.0,11100.0,38.0,47.0,44.0
e934947ca6b64f5a6d864e21dca13b73,cama_mesa_banho,28.0,378.0,2.0,900.0,41.0,8.0,24.0
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0
cebed2cb3b44b298e374ec88155024f6,fashion_bolsas_e_acessorios,42.0,353.0,1.0,250.0,16.0,2.0,11.0
ba4614e1cda7783e5c08d4372080d8b2,automotivo,58.0,679.0,5.0,5600.0,78.0,4.0,47.0
418d480693f2f01e9cf4568db0346d28,cool_stuff,48.0,330.0,1.0,1950.0,33.0,44.0,19.0
f3ead0dbcae5b065731b183396c1da2f,papelaria,32.0,281.0,3.0,400.0,25.0,11.0,14.0
88ab3ce1ded665150c5cd6adcc5287e0,cama_mesa_banho,53.0,356.0,2.0,400.0,60.0,8.0,50.0
4b44730a7923e3c19eb67f1c8bfa1c39,malas_acessorios,39.0,357.0,3.0,550.0,32.0,42.0,12.0
e0e2e29a516b06947e388d20aa7bf7a6,cama_mesa_banho,58.0,1139.0,3.0,3700.0,40.0,15.0,40.0
23227b07fc69250d2fa4be6602011aea,cama_mesa_banho,46.0,171.0,2.0,1250.0,45.0,10.0,15.0
c4ca2da40ac17c4b52688ff9a7c041b8,fashion_bolsas_e_acessorios,34.0,132.0,3.0,50.0,17.0,4.0,13.0
9a075ce513162a3fb49c28aa1b6be52a,relogios_presentes,43.0,528.0,1.0,450.0,20.0,11.0,15.0
e0eb83f5cf9560ca3b976eea5dcfdfde,ferramentas_jardim,55.0,258.0,1.0,900.0,32.0,13.0,17.0
b18040a8b795afd0802abd9c3755ea64,esporte_lazer,41.0,979.0,8.0,7000.0,90.0,20.0,25.0
f6abeebe478d565e5e58a5fad0fa60b4,informatica_acessorios,56.0,537.0,2.0,945.0,25.0,14.0,33.0
89427567da9c9b075c9dca131535104d,brinquedos,45.0,111.0,3.0,550.0,50.0,10.0,25.0
8a2fde854a6f41aae89ce99303a847e8,esporte_lazer,25.0,3679.0,2.0,150.0,20.0,10.0,15.0
b948a6dd0adccdcf3ea81888bf678924,bebes,47.0,791.0,1.0,850.0,40.0,40.0,12.0
67810bda0db346d0eee1ac3c6314af35,cama_mesa_banho,55.0,476.0,2.0,1650.0,48.0,8.0,39.0
ee9d3ff88f7800b3144967778bb000de,cama_mesa_banho,59.0,765.0,1.0,1150.0,25.0,17.0,35.0
ce5a5a85a0704113bd7fd75b3fbaed71,cama_mesa_banho,30.0,115.0,1.0,733.0,19.0,12.0,18.0
9fe172fa8e662ca8572cf12abf8bce23,fashion_bolsas_e_acessorios,36.0,412.0,5.0,150.0,16.0,5.0,20.0
e9ceb9123d3103b7ad293c168dd3a547,cama_mesa_banho,46.0,333.0,1.0,6410.0,50.0,26.0,44.0
3c025396e63ff6925a3b68781e8b3456,instrumentos_musicais,50.0,364.0,3.0,100.0,16.0,9.0,11.0
300a260403e9dddec957d7f272faf20e,cama_mesa_banho,55.0,597.0,1.0,815.0,16.0,50.0,40.0
9c5cec867c62c0ec4674b002eb1c3e0c,eletrodomesticos,33.0,94.0,1.0,15875.0,54.0,46.0,32.0
5ccdfc35d9cff8db4fa46b83d5712899,pet_shop,30.0,764.0,1.0,15700.0,81.0,19.0,60.0
cf4f52b8f3c906f11d98e8866614f140,agro_industria_e_comercio,54.0,365.0,2.0,600.0,30.0,15.0,15.0
3f865b4848677595ed67740b3330d99e,informatica_acessorios,57.0,509.0,1.0,375.0,20.0,10.0,16.0
775596b5ab8f1cb5890c7263c1c92bc4,la_cuisine,59.0,731.0,1.0,2200.0,84.0,12.0,15.0
2f07e976774b91520e17dd3b2dba73c3,climatizacao,60.0,1428.0,2.0,6750.0,59.0,17.0,37.0
76d1a1a9d21ab677a61c3ae34b1b352f,,,,,550.0,16.0,7.0,11.0
6802aa790a9a2217f0019b44973c8268,esporte_lazer,31.0,248.0,2.0,850.0,60.0,15.0,15.0
3ae687254f61c1ee2d53a48299fc2cc7,automotivo,59.0,1106.0,3.0,600.0,60.0,8.0,40.0
cfc37213adcf7bc0a35084f70a312b13,instrumentos_musicais,56.0,976.0,2.0,990.0,30.0,9.0,13.0
013ee64977aaa6b2b25475095162e0e9,cama_mesa_banho,40.0,519.0,2.0,1350.0,45.0,10.0,55.0
1ec597ef2aaee9e73f32a970247f3192,beleza_saude,60.0,2910.0,5.0,300.0,26.0,26.0,11.0
72dd2e7b7e10b8a4083e53c7867c1564,bebes,48.0,835.0,5.0,83.0,19.0,8.0,12.0
96530fd162c17a87b70830cc5fb0f45c,cool_stuff,32.0,431.0,2.0,200.0,24.0,4.0,18.0
1d8ff272f4ff5248bde1358ef928713f,ferramentas_jardim,55.0,252.0,1.0,900.0,30.0,20.0,35.0
a188cd985f0f3f455caaba35a00dc5ff,papelaria,58.0,474.0,3.0,1100.0,30.0,20.0,40.0
b1631003bdbc3b1e876f83a7d851d74a,perfumaria,48.0,1003.0,4.0,350.0,18.0,11.0,20.0
5073cb7b965df5f1fea32e8728782a8f,malas_acessorios,23.0,836.0,7.0,1400.0,55.0,40.0,25.0
8ac47b3ab13c68f49f10dde899674149,dvds_blu_ray,46.0,957.0,4.0,2150.0,30.0,5.0,20.0
d4670fa6cc31ee979c4cbd5904e0562a,informatica_acessorios,38.0,323.0,1.0,1050.0,32.0,12.0,20.0
e84bf31698e5842d605c5aa9cfc8b02a,utilidades_domesticas,33.0,211.0,1.0,1150.0,25.0,25.0,16.0
fe01b643060a6446e59f58e3021e66b3,perfumaria,40.0,659.0,2.0,1250.0,26.0,21.0,20.0
809ab2033b8267fc321860bf0d4dbb11,moveis_decoracao,38.0,1405.0,3.0,100.0,35.0,2.0,25.0
2196663031bcde078cede855ac0b5739,esporte_lazer,43.0,1646.0,6.0,491.0,19.0,12.0,16.0
3a7bc7a262077b18cf16fb5333a98b00,construcao_ferramentas_ferramentas,29.0,273.0,2.0,150.0,29.0,8.0,15.0
50b2ddbf47bd0b8eecabb404613e2a45,cama_mesa_banho,45.0,486.0,2.0,1050.0,40.0,10.0,30.0
3fb22448e11f38ac4437c25693fcac1e,moveis_escritorio,59.0,1219.0,6.0,2750.0,16.0,36.0,36.0
d339b523c298009f15d242a3a99392c7,ferramentas_jardim,51.0,2559.0,3.0,850.0,24.0,9.0,26.0
cd20f878813b93b6ad1df1b299775b0d,automotivo,59.0,872.0,2.0,1750.0,16.0,16.0,16.0
3b0f7951038b105522c2d566b54421f7,telefonia,56.0,341.0,1.0,175.0,17.0,6.0,13.0
473795a355d29305c3ea6b156833adf5,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0
9b77a0a174a0b29b5720de6cfcc17ba9,informatica_acessorios,34.0,1080.0,2.0,200.0,41.0,2.0,29.0
330a8a8d810e84c45bf6fece44e082c8,informatica_acessorios,60.0,636.0,1.0,800.0,31.0,16.0,16.0
9c33575aa341a769bf00ea6e3cd12e6f,telefonia,58.0,110.0,1.0,200.0,19.0,4.0,11.0
a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0
64d0feb1bcf9c7fe7b5dad3271c10910,moveis_decoracao,58.0,696.0,7.0,750.0,25.0,15.0,35.0
f516645f81debe9cff9416a20662dc43,cool_stuff,59.0,2120.0,1.0,125.0,16.0,17.0,16.0
f4efad625ed5878a2e7589dfb31c747f,moveis_decoracao,57.0,622.0,1.0,16200.0,45.0,26.0,45.0
4b5df063d69ffafb87c279672ecb4191,bebes,54.0,343.0,2.0,3550.0,37.0,22.0,40.0
c509d9cdf78468c910d844f16b29fc7f,consoles_games,49.0,854.0,1.0,150.0,20.0,3.0,18.0
4b703444923b5e57bb73ba343f5ebab7,cama_mesa_banho,49.0,204.0,1.0,264.0,17.0,14.0,16.0
13050bbc5cf6938a3760e43f1a845fcd,cama_mesa_banho,56.0,212.0,1.0,950.0,44.0,3.0,33.0
922ee69fced8c701d47470e02811d22a,informatica_acessorios,53.0,812.0,4.0,400.0,16.0,6.0,11.0
0f66dd888ff5af9eba17aa59be9870d1,pet_shop,53.0,856.0,1.0,6300.0,60.0,25.0,25.0
6263969289f84cd8bde876597407657d,market_place,57.0,399.0,1.0,5350.0,16.0,50.0,45.0
4039e5b67d430bc9a4078e814d7fafc9,fashion_bolsas_e_acessorios,32.0,287.0,3.0,100.0,19.0,2.0,17.0
ba01cebc5a3c2494d0a97d4713ec8938,beleza_saude,35.0,558.0,1.0,1250.0,30.0,10.0,17.0
0a4093a4af429dc0a9334300e5c13ae5,beleza_saude,56.0,389.0,1.0,300.0,16.0,5.0,15.0
0129d1e9b29d3fe6833cc922374cd252,consoles_games,55.0,134.0,1.0,100.0,20.0,3.0,15.0
25d6edcd216a9ee579f19f92d694f7d5,telefonia,57.0,1568.0,1.0,100.0,18.0,6.0,11.0
569216db5e4a857c4056614de975617f,relogios_presentes,57.0,607.0,2.0,600.0,21.0,20.0,17.0
3db75f31b76375c502f64d550dcd1166,informatica_acessorios,34.0,1078.0,2.0,200.0,41.0,2.0,29.0
dbb4ce89c8ed5fb6fd901e2e51093179,utilidades_domesticas,34.0,545.0,3.0,2200.0,48.0,25.0,25.0
d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42.0,363.0,1.0,922.0,30.0,15.0,17.0
82e4ad16521ca131d95e198d507db370,eletronicos,56.0,343.0,1.0,150.0,19.0,12.0,16.0
0185e6719ca5c224fc53853997fa3f68,cama_mesa_banho,64.0,319.0,1.0,1600.0,40.0,15.0,35.0
43222c9a989813b389d36fe5a1655c05,alimentos,53.0,186.0,1.0,1213.0,36.0,12.0,31.0
d7f94e8a47066a6a4ddb422718f59531,perfumaria,42.0,553.0,3.0,250.0,17.0,8.0,11.0
1a6c9da4039deae58c2b769f049ae121,utilidades_domesticas,54.0,1323.0,2.0,2650.0,31.0,16.0,16.0
0faa4ca558654b554d4d09abd8fe33d2,informatica_acessorios,60.0,534.0,1.0,150.0,16.0,6.0,11.0
e7e0728e9e488b0a67ef4d95e98ee4c8,eletrodomesticos_2,58.0,722.0,1.0,13850.0,35.0,95.0,25.0
c18399e510fd09e3186d34f4206109d7,relogios_presentes,55.0,807.0,2.0,350.0,16.0,2.0,20.0
8e35752c1597713f370e8e63cf0dd338,ferramentas_jardim,38.0,249.0,1.0,200.0,18.0,21.0,12.0
08574b074924071f4e201e151b152b4e,ferramentas_jardim,36.0,450.0,1.0,9000.0,42.0,12.0,39.0
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,57.0,1620.0,1.0,2350.0,16.0,40.0,16.0
dfb97c88e066dc22165f31648efe1312,automotivo,53.0,597.0,1.0,5417.0,47.0,44.0,44.0
e27d13968e7527aaa27fba2089c13bff,moveis_decoracao,34.0,573.0,1.0,8100.0,37.0,41.0,37.0
d9524ab5892f79d3de3870697ad7b25d,fashion_calcados,54.0,404.0,4.0,800.0,35.0,12.0,20.0
74ae869eb82594d9cbe6e934cf143e0c,telefonia,60.0,751.0,3.0,150.0,17.0,4.0,12.0
69474edea9d9def8b68de248373f1ad4,perfumaria,52.0,177.0,4.0,200.0,16.0,5.0,15.0
37d007abbb05d792773dcf090208e077,market_place,50.0,1334.0,3.0,1175.0,54.0,10.0,33.0
15fdd6032f35d4add5066fb90be28630,relogios_presentes,60.0,718.0,5.0,950.0,16.0,2.0,20.0
641444946fe3a839d726c32804cd1aff,cama_mesa_banho,57.0,369.0,3.0,3900.0,45.0,15.0,35.0
4fe644d766c7566dbc46fb851363cb3b,artes,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0
d1a57f4402dbfe2cb1c271ad0da64311,beleza_saude,58.0,509.0,2.0,650.0,22.0,12.0,22.0
8d98dedc3c19de17f1a090195e85d6b6,brinquedos,40.0,617.0,4.0,300.0,16.0,7.0,20.0
608b018a4443a457a5cd1e58de213cb2,moveis_decoracao,35.0,688.0,1.0,300.0,22.0,4.0,11.0
781afe929e3016a667f5f439afd55fce,esporte_lazer,42.0,590.0,1.0,400.0,18.0,18.0,18.0
7ae8d9b8eca8a6daf066e53ddc7034d3,eletronicos,43.0,430.0,1.0,150.0,23.0,8.0,12.0
fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,33.0,912.0,2.0,1500.0,33.0,25.0,11.0
60495adb1f1a49c8aea75e5e56a47a48,beleza_saude,54.0,2736.0,1.0,150.0,19.0,7.0,12.0
0fa8853b873ba06e7d27385fbb1411ca,moveis_escritorio,52.0,1501.0,4.0,16250.0,57.0,55.0,22.0
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,57.0,574.0,4.0,5950.0,20.0,30.0,80.0
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47.0,1047.0,1.0,7463.0,56.0,64.0,35.0
03552ec45033c8658713c541f6af9f05,beleza_saude,52.0,1168.0,1.0,250.0,35.0,3.0,12.0
72331bc45c5e8665ee12999363bc9186,brinquedos,50.0,1207.0,2.0,350.0,16.0,10.0,12.0
e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35.0,514.0,2.0,4338.0,17.0,12.0,14.0
060890b1af8cc031e9dde49cf544f884,automotivo,57.0,662.0,1.0,2900.0,61.0,8.0,61.0
c36a269550e11c349965d2c033470074,relogios_presentes,40.0,397.0,1.0,283.0,17.0,13.0,13.0
ee7cb55a3fb6c3f091ecbfcdc46359c6,fashion_bolsas_e_acessorios,52.0,112.0,5.0,350.0,16.0,2.0,11.0
213875479a90df7b399cee17003be95c,telefonia_fixa,36.0,1340.0,2.0,800.0,23.0,6.0,23.0
ebd127d25e3b326ac93b992dfd4d2e0b,ferramentas_jardim,58.0,324.0,3.0,150.0,19.0,7.0,27.0
30ccf4724f5227265f837e9ba0246278,malas_acessorios,52.0,573.0,1.0,1450.0,49.0,10.0,33.0
e62d582ddb7630168d7227ca1f9edbd2,perfumaria,52.0,977.0,1.0,450.0,32.0,12.0,17.0
bebd15f906a87f7a83e9dc66896ff00a,informatica_acessorios,54.0,815.0,4.0,4000.0,22.0,12.0,22.0
c81fba3eddbbb1ea8c6300e880673021,cama_mesa_banho,53.0,294.0,1.0,2200.0,35.0,10.0,35.0
f2610c932aaabc3eb24c3512b498a838,ferramentas_jardim,41.0,1099.0,1.0,1200.0,16.0,6.0,11.0
972362b8b232932af39c3b4b03b3bda2,papelaria,42.0,115.0,1.0,17750.0,50.0,18.0,34.0
0f3288619c16188d156acc3ba91f36ab,esporte_lazer,55.0,266.0,5.0,300.0,20.0,15.0,15.0
e025f288e09da35a510433c3180b10f1,construcao_ferramentas_construcao,51.0,531.0,1.0,470.0,21.0,14.0,18.0
40a13d0a09a3d1334e8537ce3194f0ec,esporte_lazer,45.0,1771.0,1.0,550.0,20.0,20.0,20.0
ac44def10e24998cdee20a208d691127,cama_mesa_banho,55.0,1208.0,1.0,1175.0,45.0,7.0,35.0
d86963242e7dda7eed04f57e492ed655,brinquedos,47.0,453.0,1.0,1100.0,43.0,6.0,30.0
06a47d0ecd4561565deab3dfd7d3c0ff,esporte_lazer,60.0,592.0,2.0,400.0,30.0,20.0,20.0
c1678c7353738f1698430b8ea0d6a488,cama_mesa_banho,59.0,124.0,1.0,6100.0,20.0,50.0,50.0
7e93d6b6ef018d488da72952ce48fb9a,esporte_lazer,53.0,735.0,2.0,2800.0,36.0,20.0,29.0
70eb8ec63fd4f2a0bf8607712407727c,moveis_decoracao,29.0,188.0,1.0,2050.0,20.0,15.0,20.0
26abb7e42cded69ba9b3736643ebeb39,relogios_presentes,43.0,378.0,2.0,867.0,20.0,7.0,14.0
176b54e1ca47c0ec2bc2e298a76adf9a,beleza_saude,56.0,1000.0,2.0,200.0,20.0,5.0,15.0
8aa6223e400af9c97b07c75993142721,bebes,54.0,830.0,4.0,5000.0,40.0,10.0,40.0
8fa67e5cb309b9cd7b4438e15948bdb2,bebidas,43.0,839.0,1.0,333.0,17.0,16.0,16.0
419cb1b441eda9b92ebd1a1b96090c26,telefonia,60.0,777.0,6.0,350.0,17.0,4.0,12.0
