customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
0b990a3550b758bda642b10c7ff76cf0,96701d73665eab8fc6fecb9863266efe,3040,sao paulo,SP
69009aaf4e400602c05b1da3989ca40b,87a309826a8cbca2e5cdc9c0e60a0129,38400,uberlandia,MG
ef6160b152a7df62401e31c5d3f548c2,80858bc1ad0b7a63c5b87b3baf4fe309,8421,sao paulo,SP
c01049464a5cc7c9e476ec5bfb6dbd4c,1b86ac69a699411527036593e973f1e8,87023,maringa,PR
edebb8880f0aad0c05946257fe9edcb2,a96b50f7f0b331655a1b2f9f5ea86251,6315,carapicuiba,SP
f7b168a3506088397cd2d771c1553a9e,5f7f2f316d856064acee6f1db7c9f63f,22745,rio de janeiro,RJ
920cff83215b879c9ace7a9f450c5238,5fa98daffc39515dbf7e88a6d276e761,57607,palmeira dos indios,AL
123287f3f6e1998cc472de6310f8e81d,3ba05008f7ff203601756159a5dad8fb,5060,sao paulo,SP
bb6b4fb08e29775ec97351f44f1fad1e,e8becd5d0bd454d3219ff725ec9010f7,85501,pato branco,PR
9434d806ad79343f0380e4c9d87453bb,5697fda4932c74e997cd7ed468d3abe0,21381,rio de janeiro,RJ
76621e79f527ea4202b8f05ee88ecd54,128e4b25ce222d138da346b4d5f91bb6,13506,rio claro,SP
766688dea854fc408d44e2f210fdc531,86fe9bdfd991105c910bd652862ab2e3,9540,sao caetano do sul,SP
7d0203db3e58631b2b611c169467acd0,59a422d6f6e9cf5b3b61625e43683b8e,35400,ouro preto,MG
19b1122a589ca4893fcce3cb209abba8,933a3c344289b11dc67567fbe01a7eb4,23550,rio de janeiro,RJ
fccae75f93f9d98d7be1e1c36a0820a7,196c621766aab9501b0d5509767adc39,3275,sao paulo,SP
6be5849e706666bb0b9ac0fc130efe0f,d6005a77ac698f04d2db0b3cd24a37e3,38660,buritis,MG
c155fc0c74e24ef74f2f62258b8c4bbc,438aa2b994cbb567b3a42e7c23185eed,28930,arraial do cabo,RJ
66538c9da66571088de88815faa7ee9a,8c9f376c4c714c1afd0255c7cd38b492,30295,belo horizonte,MG
f99d7ce66aba4bf59de3c05ca6561451,4517782060db6544b81e17b8a1d76aad,38445,araguari,MG
91bdbd577a0e49ecb7d176105b131a27,d3da27895f493c450604f7380547c7f4,90050,porto alegre,RS
9cd5e05a30f36125715250b8a012d354,04c3799d1da502e6977882da307f39bd,89694,faxinal dos guedes,SC
c04a2307a632d018118403bd57ce1395,f65090e385ff1887e03047d352e63858,3273,sao paulo,SP
ab2b0df51c890ff9bcae72f1abc72b79,626ef16643d274cd99bb92522a5bc17e,4823,sao paulo,SP
31e34659933a639fd1d656924e76cd35,cf311a979b769e3656f1d9e2eafda820,36900,manhuacu,MG
749fca10df6c0119082405bad607b479,b8a7d1929f23c02ee41c13c0119eba6d,29146,cariacica,ES
3249a3fb2ccd4b5f7103a6e759c0d873,3d364a7768fae99678635c4370295d20,28893,rio das ostras,RJ
2d8748fb35d51c2fd273ee67fff78b7a,a3d335d8dd759126b58367c6053bb20a,80010,curitiba,PR
5257f21744aca789f334058a11c2fb42,5270cffd29ac266ad0acc6bf4261321c,13565,sao carlos,SP
96d3328d8b8625bc4d656279e1515bee,e5f4c50b9b79024bcf048ad25fa518b6,23088,rio de janeiro,RJ
8a12fdc7884256c9bf8b7e3c48815268,98f757ab78a0f5d161d62ef9424cfd81,1331,sao paulo,SP
6f279800252d785cb11706fcc0384259,006a8c1784d622ebe06bab57e72ee045,20551,rio de janeiro,RJ
a0d430c59b700550f20303fa1d6b2ba4,e17408e3713638b24626610417449cb7,22710,rio de janeiro,RJ
a14a54843c4b23ca87386fe6088fb649,4397cdacb59ba0ceee5f45401a8ba313,88850,forquilhinha,SC
7e9b88bc5b0aa43c38d8992aa2162006,9c9005459415b7174f5afb922d4a7bf1,98280,panambi,RS
5a4ee1320c445a642238d915249864ac,deccec264c92bcc03e9d0fd7ccff2e58,6023,osasco,SP
c5ec9e7825f8ec234b331113945cb5ef,4a87e667294a7e8c18a5656a3813e24a,28540,cordeiro,RJ
e8094cb2a242669ede8f9084dbcba0e8,aeecf7bd5ed83636a9e87f36f691be93,60811,fortaleza,CE
db4184568ca754f6639d2d5c23578d27,a0c8c8164e126c94a3ef8a34fdeb7601,22710,rio de janeiro,RJ
930a7d6b31016f869dd9d953667feaad,1cbe41267c3d096b1af62e4b0329c4cc,99701,erechim,RS
07402722a2b316e79dbd20301ba2b345,5da04694ff3210374cfd712b61400ec3,8775,mogi das cruzes,SP
b323dd4451f8a811f505bd4c597bd181,659b2485938ee7ff6b7914b5fed15de3,1524,sao paulo,SP
8abea2586885adbb1203c365be1518f1,2d0d69cb131ce9922d4b8684f3fdc720,21371,rio de janeiro,RJ
d1d4697472a54768704161ab0d713a1f,5d9f42453f12815981c981caf51a9b30,20520,rio de janeiro,RJ
64065d6a8dff88e59b688faf3c35997b,537c302229bfb3e664aa7c807f975cc7,71925,brasilia,DF
dd2806a552e8e9bdb0a8196c0f192dd9,ef5c74f58c44c4ae921519006ece96bc,85818,cascavel,PR
ebb7a2942172efa549f149c74e43c3d6,88565fb9279484fb087bff9a9912f0f2,39100,diamantina,MG
441de7dcd3d15a1375a2d347b64e21f4,d17b97c6f69d56ab6d24194c7a1ea791,35063,governador valadares,MG
5d682c38b328e23a009a3e95cdd874c0,ea0f13c388c2ff9af9ed5b5058ebf083,5011,sao paulo,SP
72430ca7638959110ed1dcc035402546,d1253237cc6eb7a60bcb018343642b0d,17300,dois corregos,SP
90d791d06a3613f5232770d70dca4c63,cfdf2eeb223da082e4be3c1259830470,37496,turvolandia,MG
8762d94c493b70216cd453ea2320234e,3158fc4f60ca92412de397461b64cee3,13175,sumare,SP
c42188ecda96aa87f2f7ae67974093ab,f5136b8fc0ca2d9037d400ec1f196305,22743,rio de janeiro,RJ
491b9b3d90d1ad0c5ba4e621878d2d56,6204c4e582a95b6a350adf6988623bfb,13720,sao jose do rio pardo,SP
e24c95c7fcea91f9d8e06c7b2a139301,63a1a412f0d9ea81fb487dec2851d1c1,20720,rio de janeiro,RJ
9ec7033b5e74a016be27ba7e31905e7b,080da170b6d87c6c6e261c68e1673320,95084,caxias do sul,RS
d5fcc29b8b9802010da44e8f873a96d8,d0cfeceb2f85a5934a047a3ed8b38690,29930,sao mateus,ES
402ee7c789991c2390d968451ae17e0e,a5015e9d8815045c474ccbdc0a55e6e0,31060,belo horizonte,MG
a94259e3111386ff1ae6f1c3712fe6fb,f5cd72e7209640c294bad4d57f4f7772,70297,brasilia,DF
731bc8cd3f20efa7d59c2db944bb8b4d,5ea60a7885845fffcd48d8aea054ec26,14780,barretos,SP
bff87edaf15e6cfa480094a5717d9f0b,bc1d009bce2f69958b6039bb30c0df01,18086,sorocaba,SP
8a9d2de58d928e3d7849f82781013196,b88703bae97dc649876fe4c9474d3357,15773,nova canaa paulista,SP
0a9ac0c78e9dece6fa0e9ea38c17eeb8,1aeb8d7b539083ab2ca1f73a316616ea,1311,sao paulo,SP
73a888920ff9b346bdee4b1fdccde84f,1cb19c768aa3b18465cd7c6a4a8fcd31,24240,niteroi,RJ
412f5c0b538eee4c424489926e281ed2,11b4e738620fcddc5abe37a1cd298d15,14050,ribeirao preto,SP
e5583a36cc70b95b339afc5d67c5efa2,c1b1eb8a5a67819956718ddddcf038e6,8715,mogi das cruzes,SP
f160aaf480efdfa7268f0fa535f73e76,2d1bf256227e4d22d10ea6c0b81809d7,96900,sobradinho,RS
4ab6b9b183a09e503665c331ab76aa17,ccfd020eaf030301df959b4f09ff45b6,4438,sao paulo,SP
f68bb3a77af642b3618a3a67fa542e47,23d400ad6551160747b6372767a586bc,31578,belo horizonte,MG
8356099ada1aeb005c267bed62a9c750,5a7d9eb6ba2ea2fe7b9a7f1640dc3876,2060,sao paulo,SP
8457dd875ae43c9b34240808ff8bb757,0a7c72fec6e7d7917460e5a26f09dce9,12900,braganca paulista,SP
cfa96f1103002b25178f822afeb4c104,9c799fbb60c13bcd545925514dcfcbad,2878,sao paulo,SP
f07050b4d39b333b0181b6dc9d01c593,ac30e70f913fcde716dc2ec4c3e7094a,41181,salvador,BA
9f7a3eae3a5b96c05358e8308e4db1b0,df6449754e3b70e4662f400c7ff8723e,65510,mata roma,MA
0ec36ff509b6eead5a50dd3bab5d9344,d42e9a422c68c20da3bb5744ba9c3fdf,16900,andradina,SP
a9bb000979210a35541c29601f2dc03e,fbfcbb9969287114a9a4757e78f6f807,6900,embu-guacu,SP
6a2ccd604a2ab71df8ed90f9eae7390c,3832efdd7e69e23b2edef317d96539bc,13252,itatiba,SP
499311489d89baa6ed8f9f9f1f3758b8,601725677c1484660662470921a9f01d,3605,sao paulo,SP
7806ee8ce58a419a70fafe0e2400befd,c31ec2564ecad02c5a6f4efc1d878680,75560,cachoeira dourada,GO
c3c2890de4f0b5e1dd05a3de8947bf30,7d2d68621da84c1febf4179d76883c2c,11533,cubatao,SP
7bd0af82474427b2e49a11e4da31c462,1d81df659b4cad7732c33e2c7aa5687a,94380,glorinha,RS
b55dd01c30f88d056110458becba6bb6,46650309632bae65395fed1019b3cfdc,22460,rio de janeiro,RJ
a11dde3e6e22e6541818f5e81563bfc7,5c88de047e539f2ed9a643b3c7522f14,17250,bariri,SP
0c4a28dea9556c536b703f5039158dad,a11ae0d97ead5323440b4b5f0cc0e135,13408,piracicaba,SP
081ea0387c6abab704e37f4c9bc965bc,d7bf7cfe09c3d0f40e1cabde2dc17fd4,18044,sorocaba,SP
631212a6012ab9b75f7e19836fc10cb3,45a5f0934515b45191bfe0bbfabd7097,13880,vargem grande do sul,SP
6099b4a3bbcc0a01fb20ff6cab0289e3,aa1c9c908a46198cf8b8fdc5c8037688,1007,sao paulo,SP
53ee287b218a0da1c0b0d15a6017ba25,bbea9ab1715788f320f07df795a7a05e,82400,curitiba,PR
f9101abc91870da87ab5c5c0b687e5cd,00c003ed13c76042b78d53fbc26930d0,29150,cariacica,ES
32f7f86eb8098b2c0bdfc1604b5da9bf,3e0a8e2f767f96b047452d0eb7c7f76e,83750,lapa,PR
e8a9561ee949a7a4b2f58351ed6f9d85,364cb3e7f85cd86c84192f01f1ff996e,27920,macae,RJ
486d66df3ef703d001f77632e7fe6bd8,1c1e853c03b366f8f8b162e8f4340c80,37940,alpinopolis,MG
749b4a27ab77ae603f9e260c945ce8bd,97df2663e9030b16d0e9eb25affd2c30,74473,goiania,GO
d6708bbbd2d419475869a84e41f620a1,12bf514b8d413d8cbe66a2665f4b724c,30840,belo horizonte,MG
544c58d4cdf2d598c7146aecaca5f86c,f794020f09d4ad9b9c4292da5fa9f722,89128,luiz alves,SC
7d8fc5d1f066bc73c68e6c207878c1b4,de94623fee735ec65d034e247e2bb488,33913,ribeirao das neves,MG
2a882786bc3a3af530ed3405b171b09b,9f8de381fdef39745ec9329147b4541c,3220,sao paulo,SP
70a4565a0e2423f8bd3ba63125c901d1,a991e97aea32cb2adefcb9d34968c97b,4563,sao paulo,SP
a88f6b2e3e51c830e4850876c911fb8d,3867198d50d68da57284e0cfec9d1902,47850,luis eduardo magalhaes,BA
9a73b65ca2a7ffae76c1b8216ebc1b53,d558d7ea1748f391b2cb55ba0aefe97b,12247,sao jose dos campos,SP
4bfed7ec90de2a498c6aaaf4ce5e4518,e4cd163f17c45803ed4e0432ea78d10b,35300,caratinga,MG
254a99b66d18dc590fb0b5e226382afb,9b97ef812444a46c3eb4d21ade18bd94,36010,juiz de fora,MG
bd026bdd374fc832ac47cf6d01e64bf7,26832dc76d1a05cc0972247fb1bdcdf9,5051,sao paulo,SP
512bac2ddc9c18547a0c173e522d1705,498735d4351f24cffac0107bc64e9b40,99050,passo fundo,RS
131740d1fa70fbc1e265ac7fe700e34c,a2b0bd17e5e3004764dfc68211ef94a3,89254,jaragua do sul,SC
3128a0507c7ff8e2278c112b605ef937,74a963734d43fba60e433dd293f90d8a,38082,uberaba,MG
250db83427885000b3aa996cf9dc3a72,4a6fae603f245a9312b737c601aaee78,24230,niteroi,RJ
de5eeb7f22e90d51b4ed3d6d43905397,6a0d68294a58730f94eab8de2abcf050,89680,irani,SC
8aa4d935310fc9211fa1e78dcf74babe,1750995a1e8cc279199b445c35319589,65043,sao luis,MA
498262061f04103f440f2e643da02027,e8001d7ab27230c1f2fb39aa63aea136,28300,itaperuna,RJ
9bdd5cd13aabfe185161f71fc3b505d2,23c313fdac8a653b80dd4bdcaf4064a6,35900,itabira,MG
fb62f2a2b233dce9750bd57255526150,94ab7b79166b804ee2c4d59e16eb3b8f,56180,cabrobo,PE
25613332a78a059ea028f0360023a830,0c7d571c947a548acd97297248692caf,12630,cachoeira paulista,SP
d8be51d4139b593eadb40bcb184f6c8f,aa6c1d42efc1e9ff16ec83d91cc16b43,5060,sao paulo,SP
b4e58d7a8196ffe7232f0ee83cfb57f4,0f959f179a3451d6c6bca46040b52b68,3211,sao paulo,SP
42735dc9ad5d47f62eef96007363fa58,8aaf8580719c71df507c102643a8e323,16250,clementina,SP
226236428096449139ada8b6e6bf4136,f75bc8b1aa3841ba66a6cf79255d3486,89820,xanxere,SC
7cd23b5bc801943bff3e130093cdf687,03555eacacdb0eb64b97bc653de89124,28053,campos dos goytacazes,RJ
904536251ddd892544f095d8107eed21,c51163cdd2b6424a8da364d10874d7e2,41613,salvador,BA
09aa95fd4e9472f20a0beed7b6ef0681,193fd9d5cf15050e14d7e67726c07364,33805,ribeirao das neves,MG
f04c3f6e20a2a4318d97d7cec1d27bbf,8f846b30f8f56368cd1bf4c89efeed74,99990,muliterno,RS
69c783442bd511f3ee92190fef31e979,2509f289867ea537c35c985c5c46bab4,22451,rio de janeiro,RJ
c389715f8b1f89ba6f0160230cfd95a7,87a7db17f4e44fceb48191d2e5612acf,55940,condado,PE
bc01d798f24a959b19dc8168975bf7ec,dd4f1f5038183f09bdaaeff43ebfdf59,4556,sao paulo,SP
54a57e9a3557ca4215104d9b58fe7df1,b08da3f26e34e80b37289b598a52aa77,85903,toledo,PR
875821ff77f94d5c8960cccdc48500e8,3b1a33efc09a4d8df157d8c9b4968bab,13206,jundiai,SP
b353576acb75a31101c682a70e89e6bd,c5aaeec244e8fec650f99e3a091f860c,36035,juiz de fora,MG
3e2c76f875903f5937c2713907124051,41c42af2699fa844ade7aa352aba78d6,4195,sao paulo,SP
1e223899442e479b03b6e0056d14b25d,3ec3b9e0f51059e087237fc0cb06427b,83860,pien,PR
36774face3b8ee84925f7ed49dd56c42,0246e728843e079b72ae99cbfe711acd,13150,cosmopolis,SP
83fb768fc57eab1f5d0751588b29e76e,89bf67e3315301f332f5fbc7ea4ed749,3343,sao paulo,SP
74d10546f9168d9187c25bbf83a29833,8a700eb66034af4248cb2ddc4a90cb58,13290,louveira,SP
6fe3e86aaffe0c52d238e4f89950ac1e,3543bfa56514a2ca65d2f2a7470e3ea7,49050,aracaju,SE
308d20f143f513753219bce6d5493022,3f045211d80ea56994305b7e9b22db41,28545,macuco,RJ
de67b8bed7fa293d54466d66bdaadc62,1af6a4167ec3bd3d41226dd8e0ec063e,9725,sao bernardo do campo,SP
33fa216102707aae73b480aeceb71716,ef93dccaa1ae54f91d510a7d5bbc79c3,55750,surubim,PE
662b50538fbec2fa00feb3d4e7135b93,bc0f16bc629417829deb3b163c25c510,53220,olinda,PE
1bb26cb73f617c0b4eed520cc297ea8d,215a9975430b79bfc8e836ca2dcffb92,29138,viana,ES
d0ed961c7140b7f191442b56f46aaf2b,634420a0ea42302205032ed44ac7fccc,27175,pirai,RJ
86ff70f8d524fc65ed5f59c12384e411,1705858121e505b099a4eeffaeec4b0e,24340,niteroi,RJ
f9ea98973ad5377b86d588b734afda06,454426cdbe8229d900b78aa314e386ba,80050,curitiba,PR
3b4d546d0e5f84a84c5cd3034c557b72,3deda78acb25da21d9e439aa39ec6ee4,37660,paraisopolis,MG
4d92a3b7a734fdf21d16feba6dbdd95e,364cb4f2a41aa84eb36090a25f26060c,1218,sao paulo,SP
ab0703a77ae050888f246bbe42ae20d4,ce4630b1709558ea3d46969c4637a1c2,30710,belo horizonte,MG
24c5a5251ee54a54a9497c6e82f321f6,142e95a7a3e3d5f391706a05549a1632,74370,goiania,GO
7970d113f06bb804df4febb76048978c,0f05d6d0d0c3615282b4d894b50402c5,5625,sao paulo,SP
0c21e6ca6ea55cba835f883bb68350c8,0f5a5218812ded0d641b87f580c47ca9,88037,florianopolis,SC
8e4a0eaf18400c5715796fc724708d00,da56ade83334e416439ec0cbe4b666d6,41680,salvador,BA
0c9be1ec8a88da24743626fd0384ff46,5d6d845f58ded83805d69344479b27be,88130,palhoca,SC
159f7183e121d412169e30a10a7a4c63,130c85da601c2f7af7a562f716967b46,20230,rio de janeiro,RJ
dbfc0c99b6d78ee54b8d277bf10371d9,501df7b7446ffe9136cb098343526058,59090,natal,RN
1a954bbd169e7813291d468aff07267d,a8e08d4f5f9bbf0b7834866de94b6aee,17511,marilia,SP
91e07c844b9c9cd8a820a32f93af9629,78fcdd841410275d44518b6b30b27809,13188,hortolandia,SP
9884376f4d6e303ed119a8cd78d7d975,7ba092ede07d6dcfc69de495d9c4b5d2,87709,paranavai,PR
7773ea1eca2e879eae21ac7d62ca7054,245893d21e95542564c17f06bf854972,9171,santo andre,SP
2c05e0fab14a8b027ea735e5f68c753c,a23f32bea5b7b72d42da47dd84064251,22630,rio de janeiro,RJ
fe16ef90ab6e14515a95ba2255d7e918,2fe074ea3cc24b8fd57d29effc995f8b,1409,sao paulo,SP
16e6da5752d944112a52cf53291ed0b6,0581ef72dbfe4bfd10751730ead20e1b,40210,salvador,BA
0370d1c87da5bce39a913db0c94c146f,1e789ecefed2a827fc7d5db1f20919f6,96810,santa cruz do sul,RS
f560ee44b1e7d019ae15e4c4ed624d22,3881a31abb8e6d4da76371f0e56b6cea,80620,curitiba,PR
2ac7740a46d83856d2c51372f27c1d03,6bfc0d51218c164f5d11916e1a102931,38410,uberlandia,MG
ee517d3a38e003aabc2dc2b08a0bc6fb,1eb6f015c37dc8e3f5b531fbca809a49,81610,curitiba,PR
f198681d09edbdab2cc9532cfbd58cf2,75c150705c14f235a16b320852a7dbad,62598,jijoca de jericoacoara,CE
4101a5d6c7424b949a43adc5a2c0b723,311ed28cdceb4f7c87b66bb02ab5cf07,18078,sorocaba,SP
7122c24d3c0eff23bbea46f485fa0d66,93efbb67e62b113be8bd07519b65545a,62685,paraipaba,CE
01c77b0f81a1e64cc8de4f736226f7a1,4e11a713ef5224c1b4e2409ed9a05e15,9111,santo andre,SP
b002b854dca9856120dc7f6e22d9313d,9a6fcde7014269861d6fa57d4719900b,7151,guarulhos,SP
e0ab3a35e656478daf236f8b78091496,7493d2ba4d74df409dd16aefe4f1221e,35162,ipatinga,MG
2254b94e0f630fbf407e03563b0747c5,0ecb7751a7060a4fa039126fd7c30323,11680,ubatuba,SP
56d9e13e6894b123c090a253757182a3,71b6cdf99467e93ff456a368eb86900b,55170,brejo da madre de deus,PE
93e2b668f75cb137a4318ad4aad0a984,a277c3e4537edd93435ab61288810da8,4077,sao paulo,SP
06f3fd76e17823db11f5af33cc79ddfe,971257d709595abf1705177bb9e1ed5c,88015,florianopolis,SC
d575e11a6155f00e7dac21ee59463aa4,c7bfe64ba6a8b62b1ec8212438caaddf,91520,porto alegre,RS
686f061bc1f55e41e260b1405e884c10,f2486ecf1e4d40ef68dad70ea816e608,12209,sao jose dos campos,SP
ff2fbcf5290b75ae615bc293f2a9dfc0,31e2a2013f74538d3ca08b0c24e7e62b,89082,indaial,SC
f3f53cfb944cd5bdd21aef1d8e59a43c,b265cccc1d91834ad1a2a2ee58fa09c8,89198,rio do campo,SC
d33c3532d272d4378f30c87b5dd83a03,51bd0e3271041bb294410f38f9643446,63122,crato,CE
3c9c382a4b76e788a7f5840d02b943a2,d0d4b3f21b0a9f1768fc7e8555e6feee,99020,passo fundo,RS
73cc73b9f0e5aeaa6cb029d0ca83bcba,28e8e8fba004a0704128902df914271e,14091,ribeirao preto,SP
96893778bb00036d90c7c6c8082660b3,6c9ad578a9b3a760bc9111c35be1ef88,8790,mogi das cruzes,SP
c68f1a0b156eeb49b2b3168e4ab55681,2aeb1b7d567e9e232a56cd0b80ec94fa,95200,vacaria,RS
9aba1be6a33b379bcc4da86e75b731d3,71b8dc9ce21a7ca5344bde166e117c9f,23575,rio de janeiro,RJ
7e65f2e10589a7e3149badfe2d5ccb42,21c746e9ba5ae5956248b2db75515483,7192,guarulhos,SP
797e47f5ab7bfd84bc11a737a210e11a,c781b8a6d69bb1d34c9a1392255bc0ea,95595,cidreira,RS
ffed5d4f6245fe13cd57054621eec36a,01ba3180d3c6e7a6e269c5a542985423,9371,maua,SP
c6447c7b0643e5526a0b245317858d72,b5994945172eef0b73d63a7e3ff8f6e8,5415,sao paulo,SP
983286740ff2d1fd74d499fd1a711de7,a2b6e488aad29c0bb3621a5a9c5a9d41,83010,sao jose dos pinhais,PR
53c9811a9eed9e84d267b8a929840882,4474178cac55e98fa8fb5aeb55c9a06d,78043,cuiaba,MT
9c0c58af21e19302f4921f5e3f103614,ebe46872371ec8fa657e9c7e66d70a26,29102,vila velha,ES
2d48f4b0f15931ea30ce7b0d4871dd4e,425ed4a176f663ea120b0ab10cda47c9,1333,sao paulo,SP
5f72cc875d166f261f0469ab1b52c4ad,cfc25323ffc015b5667c20d910b720e1,18070,sorocaba,SP
def8a94426e0c4056edba77cd10b8159,9876a964f3d55f09c07ab2f9d52601df,85501,pato branco,PR
b965b22eb0be25b8a06e11e390c4ffb8,51888dc2073cdc153ece50f699ab8ec7,6765,taboao da serra,SP
80b6b36a3124d01fba45ec50e6f5ae9a,b95f13719240c2398e6a22dc4b42d5a0,12280,cacapava,SP
cce67659e9d04865a064779206b7f545,8864fcd75870a545f2d3ee3008f2bf74,5581,sao paulo,SP
25b97380259fb4fa328c4ab94b33c81f,1a42398a1e0806c36cc9aafac8a34df5,14177,sertaozinho,SP
019b7076acf0ef17a372c02e8b170cb4,1077150be9a3addfe85f0b44a1497c89,14403,franca,SP
1a84d26e0b91518f76c51b59bb3e9408,118be57d1b7de439453a0c6625ad7934,41815,salvador,BA
709825052777ef639e8a2d7591e63a20,96eb7dd5e1ac53c5ec3491022ec9f277,84350,ortigueira,PR
c49ddc57f4de85a5c7694bf37f9b525d,a0c02e30e19b2d276b746bfbfd36cd1e,98750,ajuricaba,RS
0ab1722e3f8953ef04ed2b8db98bd0a9,1ee9e5c4b6f552e34fdd8a64d98f56c5,87065,maringa,PR
dc837aeb1f809812f4ba96906c33a528,46bc23522a5cfc52739f59b1a7770ad5,1206,sao paulo,SP
16292a565a0a28cb79837f9e0aee1ffa,aea7ab8a59e1b8edde8454fef6dbc12a,81450,curitiba,PR
26414d88442f62fcbd8a39607b9211e4,b0dfdc982b3c158fdf0c6327dd9325a0,8615,suzano,SP
813d879c483a0aba3c6aa0c9622c585c,416e6088ae45421d02c8ef8799e412fa,81210,curitiba,PR
3086654455e8ed4401d93f2af816d8b3,88fbae9cab186bb2bd7540d7fbaf6831,18016,sorocaba,SP
e93d4c22a2f45aaaa547188898e28ccb,a72a2d4e19868dba726c0e6f49198c7e,76105,firminopolis,GO
30aeb7b5117f7b889862eaa74b545e2d,3a5c7f0a36d613a96a3cef05fc890ae1,9541,sao caetano do sul,SP
b54c3706d7d7a59b0f07541d4070dae3,1ab4eada30fbc61fccc37625314cd6df,39802,teofilo otoni,MG
1a87ac7d56c7f9d337a271a7c157184c,04effeb71dfa28a5096368addc3994be,5730,sao paulo,SP
f1159a36d6696022379b3696298d1316,16b256e5df531b940170cd24e7b26a82,6624,jandira,SP
3316210707aa526d6607add03d086ec7,bb57dad1e3e471424bbb314b2716a8f8,8485,sao paulo,SP
fc056cb6f79dbf7ab1e6ea6ef66f7837,2d88f41123c35ee8ce8dadc83bbd8650,26510,nilopolis,RJ
a0a88da4a6858c8d7cc650bbd21949e8,d9a5ebf62ff59b5cef9e4e36b6a76f7e,97030,santa maria,RS
25243a573082033eef3dce30008bc979,3ce1f073f23064622d54167bd161f9a8,99560,sarandi,RS
cf78fe7532c375731b3d6ce693a8600c,05888a33939ad06881d380349c0d0b1c,80230,curitiba,PR
217344c7c334e16c8e76551b4b240c1d,584455f2e1e703ad4ea6618f833ff1ac,86460,abatia,PR
68d54b6b1f24a481a2f472046153c118,f279afbabcada13572ae412aab63644d,29066,vitoria,ES
10baab001a56d35c30388ba757de99ac,0fd239a62abbc756c7fa6c170025d273,13067,campinas,SP
0229d7450ba7ceb9aee1e3fcc74f7dee,b9128514e102f40787b83ba482a44fae,14801,araraquara,SP
17b0a5b70ea69cbaa9623c8946d85bc2,c375bfda01d6951d71d1dcbb50b13ad3,31050,belo horizonte,MG
b33f12eb84ce2fd376a58202dcbb8a67,b7549e5ac3f748f89a217d25c16282a3,5633,sao paulo,SP
81982ee862da4aba30be66bf27406df2,790418b06b177b2a7d8444ba99a6bb35,9321,maua,SP
25b47b76e47894309042c440d0b52481,f01078373d82aca11c26b307140c8545,45590,dario meira,BA
560c8089d5a164844c203f61c55d88c6,6e585effe241882bc947bf1e7bff3fd3,28909,cabo frio,RJ
0324eee00643cd63d11ec25cb930d53e,3d8b5f7499ecd5b1d995bb18d9ef69fe,21770,rio de janeiro,RJ
db55b2c93fa9997f28cdef04794eb027,3c7fe4530d3a53c696ebb86baf38c5d0,30865,belo horizonte,MG
913e1c5bc2d3a433d3886677298dcbf9,2d2b42b5afdd4aef166806ef0c564c47,3923,sao paulo,SP
d2f186ceb055fd3674aa324ef1e43fcc,3ea221da0451d7a2fdb9892f427b0744,18607,botucatu,SP
eb47fece1267f094ec35bc6efb35b9a6,e81fded4dcd87376e7d8ff1bc8e01cf8,13406,piracicaba,SP
0273345e320539cc7bf1f6469b2fa34d,32abc7be8597ca79733508abb1db86c9,15046,sao jose do rio preto,SP
83979a5effa437c8a99f07066147957f,ae177a2510a63a7ae57ad76a9a99b876,85901,toledo,PR
58dfdab06b8627a7ae9dba05c3db2738,9924287cfa47b13db94022c8a00e3386,20551,rio de janeiro,RJ
08c79ba38eb563126e213a0a764eb7a4,229d029f241c7e742bc0614d8113e4e2,17206,jau,SP
ffe1eab23bff108bf37c973b05d4e9ba,6fa76b0d56f88c4685b9e12f1d8a4220,97670,sao borja,RS
d26f92dad3a2f62023e3411cc7ae6721,8aaa1627d1c9bc4c067ea189493a5205,6803,embu das artes,SP
9ef7bea580502adf844b3870ab381495,3bee21d3f6de31be0891d0cd591f33df,37580,monte siao,MG
7dc0de733b2e5f365577ec1440bb762e,4f33256e74e56b333e07e47064ff32fe,17604,tupa,SP
70f455685561519d6a7770423cbb01ee,c81c9108cffad3027309e6f0ff327de4,6704,cotia,SP
37b845ee1198626c1545c4b81f591960,d12130dd085941b280cf5e447e243a1a,14071,ribeirao preto,SP
a400ff8a1b6512b2d1f9fcdaf5e222a6,d9e06320bc4c013895d433332e0b0536,11542,cubatao,SP
96b3ea36ae6536e8d46ac247b72b9364,1ac1c20d54ae0a375b77d6841663762a,27525,resende,RJ
9f4578f809480da7c0bc98fab02c1cc3,da1156ecf6d5c22b6f55a25a22b707e7,5731,sao paulo,SP
8541728bf74c0f7a3277c15c4950a994,236bc753fd717415829966772fd12d58,11673,caraguatatuba,SP
3babbe0f93e94df8a3fc0f70ea9a9053,e3c80e60689c5ee108d6998a704d4cb1,32415,ibirite,MG
be0e2abfe1e57a99b37f471ba7380aa6,fb3520ada3c1bbc8b1b978ab735370aa,65740,pocao de pedras,MA
c178d6d544925594fafab0ba493cd645,d76441ab4a22e389561144ffafdaa19c,13068,campinas,SP
1004ffe8679b2e76e70417c5224b71ee,9445e4dd2324226ebcb8a09243046a76,86840,faxinal,PR
ff0150596f14fb58ab4c45ed2abe04ff,e0d435e159cb71fff2fbd138e71aae33,62430,granja,CE
